eid,source,target,dir,capacity,speed_mph,cost_time,btw
13965,3479,5518,1,5400,40,0.220112820922,1392813.0
20498,3479,5247,1,5400,40,0.547177911833,813880.0
1940,3480,2231,1,8100,40,0.781534475091,2091654.0
18097,3481,7607,1,1900,30,0.009350335811479999,86064.0
18100,3482,5084,1,1900,30,0.023879054923400003,18485.0
5965,3482,5791,1,1900,30,0.269318268666,82496.0
4733,3483,10762,1,1900,30,0.121787297377,32794.0
7432,3484,5328,1,1900,30,0.151611898145,9014.0
5652,3484,8871,1,5400,40,0.0785117302793,206420.0
7430,3484,2671,1,1900,30,0.0240009957027,96672.0
6193,3485,4531,1,1900,30,0.032994157952900005,187336.0
5189,3485,4516,1,1900,30,1.8219832231900002,20993.0
5395,3486,1137,1,5400,40,0.14432836776900002,275232.0
19136,3486,6623,1,8100,40,0.051154597773299997,306456.0
17836,3487,9642,1,5400,40,0.050549115640900005,286517.0
28402,3487,1183,1,5400,40,0.012041481684600001,412818.0
3027,3488,3441,1,1900,30,0.0980443700923,157245.0
20658,3488,3555,1,1900,30,0.656316567864,164960.0
10391,3489,3125,1,6900,60,0.316767157656,5204564.0
18834,3490,5236,1,6900,60,0.0900396303861,2906144.0
9971,3491,2384,1,1900,30,0.0470931455601,136167.0
10076,3491,2364,1,1900,30,0.295104782941,139623.0
11949,3492,4393,1,950,20,0.346034302909,12345.0
25282,3492,4396,1,950,20,0.164799698166,78307.0
26836,3492,4038,1,950,20,0.134272007398,80282.0
2657,3494,4725,1,950,20,1.81609714857,20648.0
2929,3494,2734,1,950,20,2.7850661196099997,10497.0
3082,3496,4858,1,5400,40,1.22356030045,1767528.0
582,3496,4878,1,5400,40,0.089627602787,1526729.0
14319,3497,6607,1,6900,60,0.0319748570087,5277175.0
8534,3502,7788,1,6900,60,0.149845487596,5205940.0
8394,3503,2044,1,6900,60,0.348956513657,4390988.0
26170,3504,10680,1,1900,30,0.134601258727,52445.0
13704,3504,3581,1,1900,30,0.029617439383099995,359565.0
6105,3505,5367,1,5400,40,0.894767486267,10325.0
17318,3506,2921,1,6900,60,0.12234484348500001,947233.0
9661,3507,10873,1,950,20,4.42250155881,138938.0
22770,3507,4774,1,950,20,1.7995954843700002,146028.0
8396,3509,3503,1,8100,40,0.18323008933499998,416975.0
9770,3510,6233,1,5400,40,0.0618873797525,1265158.0
9745,3510,5683,1,5400,40,0.0326954217933,15296.0
1412,3511,6237,1,6900,60,0.0122812276752,5138373.0
6113,3512,3063,1,950,20,0.0379146515332,35071.0
22374,3512,1677,1,950,20,3.42036721982,16912.0
15853,3512,1527,1,950,20,0.0440096724074,31443.0
1130,3514,3726,1,8100,40,0.0559264185131,6519242.0
5227,3515,489,1,5400,40,0.031307596882899996,5293793.0
11512,3515,491,1,950,20,0.0461421481823,98955.0
4832,3516,3124,1,5400,40,0.28004697181899996,1383918.0
18563,3516,3524,1,5400,40,0.0267153000843,1343614.0
3031,3517,5504,1,5400,40,0.02457074452,651127.0
17041,3517,3528,1,5400,40,0.0207600812565,620898.0
3195,3518,2796,1,1900,30,0.363014338564,26484.0
3249,3518,3405,1,1900,30,0.23126578311,491447.0
14548,3519,9203,1,5400,40,0.08765856199310001,237431.0
18067,3520,2099,1,8100,40,0.0430550670718,279239.0
8618,3521,9744,1,1900,30,0.255920713314,10325.0
8635,3522,3526,1,5400,40,0.0375452421,692792.0
5954,3522,8279,1,5400,40,0.0873337319053,690136.0
17901,3523,5290,1,1900,30,0.0497800800978,20648.0
23348,3523,3550,1,1900,30,0.0233973881017,10497.0
18564,3524,3579,1,5400,40,0.0121114055778,1409415.0
4882,3524,3711,1,5400,40,0.37775831918499997,1262169.0
15203,3525,9982,1,1900,30,0.0166482606657,10325.0
8047,3526,8988,1,5400,40,0.010520501562,860361.0
17042,3528,3530,1,5400,40,0.00694661802702,897937.0
21694,3529,3387,1,950,20,0.111638025519,81216.0
5048,3529,3703,1,950,20,0.291974189219,116356.0
1074,3530,3561,1,5400,40,0.0356339970065,572614.0
17043,3530,3547,1,5400,40,0.0276785606345,325151.0
15205,3531,2764,1,1900,30,0.16429558096799998,428140.0
5159,3531,8542,1,1900,30,0.0172879110189,109664.0
15204,3532,2124,1,1900,30,0.0423418150025,520260.0
15207,3532,3534,1,1900,30,0.023922468657999997,102159.0
15424,3533,6003,1,6900,60,0.021480470128,5286121.0
24,3534,3587,1,1900,30,0.047563985915199995,154550.0
15208,3534,3535,1,1900,30,0.0825871212377,157329.0
15209,3535,3536,1,1900,30,0.08410756178670001,73443.0
12036,3535,9228,1,1900,30,0.019171809566299998,83714.0
21964,3536,3537,1,1900,30,0.154854906879,52465.0
16997,3536,9227,1,1900,30,0.0479541994259,72411.0
5434,3537,3536,1,1900,30,0.154854906879,51605.0
4491,3537,8517,1,1900,30,0.0505356235798,41976.0
8044,3538,3556,1,5400,40,0.0171683040247,771123.0
8041,3538,7103,1,5400,40,0.0340955335405,108613.0
2601,3541,3544,1,5400,40,0.0338777600165,4778151.0
26684,3541,5487,1,5400,40,1.0191276257200002,4841855.0
23454,3542,2964,1,950,20,0.0266214017137,89.0
5069,3542,2317,1,950,20,0.0457196888318,125236.0
8272,3542,3670,1,950,20,0.039219383359099996,51816.0
13496,3543,9032,1,1900,30,0.045150940697800006,51690.0
12625,3543,9412,1,5400,40,1.13199872407,249968.0
9567,3544,3170,1,5400,40,0.0633425571633,4777979.0
17039,3545,8971,1,5400,40,0.0206617633709,45076.0
8040,3546,3522,1,5400,40,0.0356459024565,700485.0
8046,3546,3526,1,5400,40,0.0185474038008,167741.0
3019,3547,5560,1,1900,30,0.040018032028699996,802431.0
17044,3547,3545,1,5400,40,0.00690984709436,45248.0
2845,3548,9162,1,5400,40,0.173607308734,651029.0
13700,3549,4301,1,1900,30,0.0449615730458,10507.0
26166,3549,3581,1,1900,30,0.0349858359003,82539.0
15219,3549,3757,1,1900,30,0.29641072033599997,10497.0
8071,3550,3523,1,1900,30,0.0233973881017,10325.0
18486,3551,927,1,6900,60,0.591149892903,946717.0
6596,3552,1588,1,5400,40,0.103453807843,37755.0
22632,3552,846,1,5400,40,0.0439949156945,5459.0
16711,3552,4143,1,5400,40,0.16217567903400001,272032.0
24552,3553,1518,1,1900,30,0.0243140198357,10.0
16545,3553,7847,1,1900,30,0.307306332994,72240.0
8043,3554,3538,1,5400,40,0.00428283237748,879908.0
3207,3555,3488,1,1900,30,0.656316567864,167712.0
2999,3555,3519,1,1900,30,0.16216934674699998,175253.0
8045,3556,3546,1,5400,40,0.050829534885099996,868398.0
8714,3557,6646,1,8100,40,0.322662181036,226336.0
8712,3558,10261,1,8100,40,0.00924812793865,207849.0
8765,3558,3855,1,8100,40,0.0954965797112,274556.0
62,3559,2960,1,6900,60,1.68828685439,1069435.0
11166,3560,6565,1,8100,40,0.072082046392,224925.0
3030,3561,3547,1,5400,40,0.0346669974711,522700.0
9734,3561,2141,1,5400,40,4.04593460358,562624.0
6400,3562,9609,1,6900,60,0.49506234852,1322239.0
2485,3562,2411,1,6900,60,0.6273135512160001,4638975.0
2833,3563,8034,1,1900,30,0.443884152892,80245.0
2989,3563,3606,1,950,20,0.0812559487349,100105.0
11167,3564,6771,1,8100,40,0.32765030298500003,91164.0
4342,3564,6527,1,6900,60,0.178074243296,3132372.0
28882,3565,1208,1,950,20,3.00832350172,1379.0
14637,3565,3590,1,950,20,0.192942774548,11013.0
18939,3566,2969,1,8100,40,0.436804507251,872592.0
27848,3567,6062,1,950,20,0.927872062117,74776.0
16735,3567,3583,1,950,20,0.062792908193,96689.0
2949,3568,3555,1,1900,30,0.157603115874,178177.0
14547,3568,3519,1,5400,40,0.028613722099900003,62350.0
6203,3569,2035,1,5400,40,0.09447096681839999,397405.0
5167,3570,2805,1,1900,30,0.362245059863,21016.0
24656,3570,4550,1,950,20,1.7189784282499998,14.0
19704,3571,10681,1,1900,30,0.09181815587589999,20992.0
1219,3571,10722,1,1900,30,0.487297158196,30969.0
18500,3572,852,1,6900,60,1.7144740159,1023545.0
18603,3573,4733,1,8100,40,0.338629938504,2717157.0
27624,3574,9193,1,5400,40,0.05121037154159999,3633087.0
16428,3574,5865,1,5400,40,0.270525180249,3532895.0
3043,3575,3563,1,950,20,0.0636523277764,101003.0
14546,3576,3568,1,5400,40,0.009698189950979999,240699.0
18153,3577,10445,1,5400,40,0.057834592374599994,3507744.0
26660,3577,8295,1,5400,40,0.0479291975245,3607416.0
3335,3578,3595,1,5400,40,0.011284410893800001,577213.0
3042,3578,3575,1,950,20,0.022298793056400004,56219.0
18560,3579,3618,1,5400,40,0.0144609302957,1409243.0
7802,3580,3497,1,6900,60,0.305685345545,5277347.0
26168,3581,3504,1,1900,30,0.029617439383099995,4.0
13702,3581,3549,1,1900,30,0.0349858359003,31475.0
15222,3581,3863,1,8100,40,0.490939023476,410453.0
17145,3583,9250,1,5400,40,0.036185097145400004,72631.0
28032,3583,2701,1,5400,40,1.63219679888,213009.0
27846,3583,3567,1,950,20,0.062792908193,76227.0
6859,3584,3802,1,6900,60,0.193642360156,296118.0
3980,3584,5499,1,8100,40,0.496615347012,31453.0
23660,3585,7138,1,950,20,0.256814558603,41288.0
10086,3585,3718,1,950,20,0.0984167583275,31487.0
8663,3586,9242,1,5400,40,0.0298897023924,61312.0
8668,3586,1829,1,5400,40,0.0764380982823,2210196.0
13300,3587,3588,1,1900,30,0.0804675201907,309127.0
13301,3588,3531,1,1900,30,0.16096026503799998,114332.0
23,3588,2764,1,1900,30,0.051679031069499996,194623.0
8401,3589,2674,1,1900,30,0.0545431561885,342470.0
10539,3590,1891,1,950,20,0.06981090107599999,11473.0
14635,3590,1892,1,950,20,0.045436202044099996,9751.0
26644,3590,3565,1,950,20,0.192942774548,11763.0
16380,3591,3088,1,5400,40,0.0316636356971,3593898.0
18151,3591,8295,1,5400,40,2.7335322896700003,3481615.0
27606,3592,9261,1,5400,40,0.45496081032499996,3525118.0
16382,3592,3095,1,5400,40,0.04442052256569999,3412533.0
14628,3593,1892,1,950,20,0.0653148203591,22272.0
10538,3593,119,1,950,20,0.08871072569319999,13711.0
2284,3594,3589,1,1900,30,0.195192060855,268106.0
2652,3595,3606,1,5400,40,0.019436847267599998,655379.0
2794,3595,3575,1,950,20,0.022673317566,44956.0
8666,3596,10501,1,5400,40,0.07705719011539999,2240882.0
17810,3597,10698,1,1900,30,0.7291150341600001,278947.0
1541,3598,3251,1,6900,60,0.137683027279,7124835.0
2651,3599,3595,1,5400,40,0.019688756104099998,123294.0
14137,3599,3159,1,5400,40,0.276717966611,328490.0
24914,3600,5560,1,1900,30,0.352541494181,1226092.0
3017,3600,3622,1,1900,30,0.048845799542300006,818105.0
8673,3601,3616,1,1900,30,0.249534763083,11920.0
4275,3601,3238,1,1900,30,0.09053992697760001,47030.0
10690,3602,5556,1,5400,40,0.0474622129967,1866509.0
24682,3602,4852,1,5400,40,0.458164795444,1586618.0
14043,3603,8033,1,1900,30,0.0571117253105,10478.0
22686,3603,8029,1,1900,30,0.0723465993663,94227.0
13502,3603,2662,1,1900,30,1.4980400721200002,113417.0
1533,3604,3598,1,6900,60,0.058645180453399996,7125007.0
28722,3605,2987,1,5400,40,0.10497902417000002,146776.0
15386,3605,4004,1,5400,40,0.1788340344,154665.0
2653,3606,3615,1,5400,40,0.0154248097199,755312.0
1534,3607,3857,1,6900,60,0.091285392159,6977910.0
18456,3608,3948,1,950,20,0.39597039327699995,20650.0
21748,3609,4408,1,950,20,0.5772303477740001,20648.0
8564,3609,6564,1,950,20,1.3101021754100002,10497.0
18562,3610,3516,1,5400,40,0.012035815850299999,1407695.0
11901,3612,8433,1,950,20,0.0418294388736,87576.0
16974,3612,8619,1,950,20,0.0591493217486,5292.0
17131,3613,3600,1,1900,30,0.0474669065773,1234242.0
17056,3613,3622,1,1900,30,0.0354985910523,55447.0
8382,3614,5916,1,950,20,0.021579082752400003,94244.0
2654,3615,3632,1,5400,40,0.0310025075848,174397.0
2994,3615,3666,1,5400,40,0.0515201523415,580743.0
13418,3616,3617,1,5400,40,0.052185114883599996,1724892.0
224,3617,7898,1,5400,40,0.063620946047,1556005.0
8674,3617,3634,1,1900,30,0.245246244065,168715.0
18561,3618,3610,1,5400,40,0.012179043897299999,1335634.0
4835,3618,5219,1,1900,30,0.229093770608,73437.0
956,3619,3710,1,6900,60,0.248667866383,1139383.0
9089,3620,3639,1,1900,30,0.6821190817280001,53804.0
25674,3620,2927,1,1900,30,0.34478612087800004,39850.0
1245,3621,5968,1,1900,30,0.6356291268590001,358886.0
26838,3621,1239,1,1900,30,0.044705641799599995,392085.0
17057,3622,6449,1,1900,30,0.0369207638812,873380.0
10146,3623,5104,1,1900,30,0.14573830327099999,218685.0
22942,3623,8691,1,1900,30,0.032211528169200004,517258.0
11571,3624,602,1,5400,40,0.207831259928,2039555.0
2596,3625,4016,1,1900,30,0.7787545083699999,95854.0
2650,3625,3599,1,5400,40,0.030581124421700003,322429.0
1111,3626,2900,1,5400,40,0.339390225964,1414922.0
11368,3627,3629,1,5400,40,0.0384188919942,1205001.0
11369,3629,9397,1,5400,40,0.0332541781962,1204829.0
1970,3630,9387,1,950,20,0.0586000850954,190982.0
1384,3630,6229,1,950,20,0.13635902741800002,0.0
1965,3631,3644,1,950,20,0.0166320946671,49447.0
2649,3632,3625,1,5400,40,0.00776306328123,418455.0
2154,3633,4304,1,950,20,2.0004586686400003,200607.0
25074,3633,3653,1,950,20,2.63507413697,94749.0
24998,3633,3294,1,950,20,0.990811387838,105908.0
4271,3634,6755,1,1900,30,0.0778882369868,359100.0
15860,3635,3667,1,950,20,0.047690057438699994,131866.0
1967,3635,10006,1,950,20,0.0332239574757,1196.0
13721,3637,9849,1,950,20,1.02412030835,1422.0
15850,3637,3644,1,950,20,0.0539805511558,83959.0
1959,3637,3655,1,950,20,0.055134074912,2506.0
20208,3638,9444,1,950,20,2.88244835989,88128.0
2151,3638,3653,1,950,20,0.156367432262,14054.0
9985,3639,8523,1,1900,30,0.0299320499271,5545.0
23856,3639,3620,1,1900,30,0.6821190817280001,48386.0
13638,3639,8477,1,1900,30,0.0346145084016,66367.0
297,3640,7637,1,5400,40,0.361087788615,4440976.0
10138,3641,5589,1,8100,40,0.0577323839198,107031.0
24360,3641,5070,1,8100,40,0.08916009403149999,103989.0
3154,3642,9426,1,5400,40,0.191872457018,1252492.0
11372,3642,8863,1,5400,40,0.210203518944,2148564.0
15913,3643,9531,1,950,20,3.1812554975200005,74999.0
1383,3643,3630,1,950,20,0.037438442136699994,191154.0
1966,3644,3635,1,950,20,0.0166745515643,133234.0
2160,3645,6464,1,5400,40,0.0207697343206,34173.0
13137,3645,6462,1,8100,40,0.0324082284084,86868.0
3345,3646,9848,1,5400,40,0.93761230096,974753.0
27870,3646,2718,1,5400,40,0.026097947221300002,1007271.0
4783,3647,5700,1,950,20,0.0964056114863,8432.0
21560,3647,9987,1,950,20,0.42769139551299995,1902.0
8204,3647,3060,1,950,20,0.332197882379,15.0
21554,3648,445,1,950,20,0.361445327534,10325.0
3879,3649,1333,1,5400,40,0.20088789110999997,520343.0
26890,3651,1288,1,5400,40,0.810866504347,10325.0
11506,3653,3633,1,950,20,2.63507413697,17234.0
20210,3653,3638,1,950,20,0.156367432262,91397.0
17216,3654,6745,1,5400,40,0.109862213039,1408913.0
2785,3654,86,1,5400,40,0.5503869345269999,1381801.0
1969,3655,3631,1,950,20,0.016593728025,49619.0
12892,3656,8144,1,1900,30,0.029273901875400004,565956.0
14095,3656,5955,1,1900,30,0.385562849042,92006.0
12520,3657,8731,1,950,20,0.060780144694999996,44703.0
23930,3657,190,1,1900,30,0.031578079451,8126.0
9245,3657,3663,1,1900,30,0.0582819432912,142645.0
2007,3658,3008,1,950,20,2.7186921061400002,20206.0
28122,3658,9865,1,950,20,1.61411951553,27521.0
24962,3658,2595,1,950,20,1.0871495662100001,13715.0
16143,3658,4732,1,950,20,0.643843577251,77392.0
10085,3659,3585,1,950,20,0.121877705207,30971.0
5571,3659,3122,1,950,20,0.7046099703509999,10497.0
1972,3660,3643,1,950,20,0.034549123604900006,106237.0
5948,3661,3296,1,5400,40,1.3209198205200001,91205.0
22250,3661,10881,1,5400,40,3.1399576105,80776.0
12267,3661,6971,1,950,20,3.5196149235600003,1317.0
11840,3662,3837,1,6900,60,0.7064252469419999,3921466.0
23928,3663,3657,1,1900,30,0.0582819432912,13402.0
1016,3663,8731,1,950,20,0.083334430029,70664.0
9243,3663,244,1,1900,30,0.42419480561300005,148821.0
7214,3664,3657,1,950,20,0.053662547063800005,50830.0
13626,3664,190,1,950,20,0.0630593768309,906.0
17799,3665,10131,1,1900,30,0.0537698813522,52302.0
3018,3666,3632,1,5400,40,0.0524360787588,244230.0
3313,3666,4181,1,5400,40,0.8630378616940001,570788.0
20130,3667,1499,1,950,20,0.579455805083,141224.0
1962,3667,10006,1,950,20,0.055085923614099995,46261.0
16738,3668,3559,1,6900,60,0.269065110122,1069607.0
10721,3669,7900,1,5400,40,0.0836804661063,1426539.0
8282,3670,2840,1,950,20,0.0247217546265,41376.0
23452,3670,3542,1,950,20,0.039219383359099996,94413.0
24728,3671,3691,1,950,20,0.157849847218,51868.0
9557,3671,5988,1,950,20,0.0288830518769,47973.0
2173,3672,722,1,8100,40,0.0322160564216,205901.0
2219,3672,669,1,1900,30,0.0451576923398,300294.0
20252,3672,8013,1,1900,30,0.0664664648001,912199.0
25026,3673,6370,1,5400,40,0.111605454873,694964.0
13106,3673,6356,1,950,20,0.650198111816,10497.0
11386,3673,3039,1,5400,40,0.27800060027600004,728038.0
11315,3674,9162,1,1900,30,0.37739636857500003,301479.0
16525,3674,9116,1,5400,40,0.0697856896328,4309241.0
12795,3675,3696,1,950,20,0.0543145117806,17.0
17927,3675,10280,1,950,20,0.0703930280769,41276.0
17931,3676,6360,1,950,20,0.0601435278326,41809.0
548,3677,5985,1,950,20,0.030664371123000002,73.0
13320,3677,3671,1,950,20,0.150937505074,41575.0
1020,3678,8287,1,950,20,0.198866491112,20800.0
20256,3679,3682,1,1900,30,0.13434879973,5296.0
2223,3679,8013,1,1900,30,0.13407377315,339608.0
9449,3680,5744,1,5400,40,0.0837502331517,1418088.0
21680,3681,3694,1,5400,40,0.0066794611926499995,841437.0
4953,3681,3719,1,5400,40,0.020024975108299998,21501.0
20258,3682,769,1,1900,30,0.156147212694,7338.0
2225,3682,3679,1,1900,30,0.13434879973,15942.0
4051,3683,4850,1,5400,40,6.448637280900001,65580.0
21174,3683,10485,1,5400,40,0.19567709767900002,66282.0
9838,3683,10509,1,950,20,3.19266128244,0.0
4933,3684,2320,1,5400,40,0.138933747497,14677.0
4963,3684,3695,1,5400,40,0.0266986099113,123.0
21690,3684,3719,1,5400,40,0.0066577816223400005,10178.0
17914,3685,3699,1,1900,30,0.0252157753149,196146.0
10198,3686,9345,1,1900,30,0.280076711519,136812.0
24042,3686,1087,1,1900,30,0.95483902332,149627.0
24110,3687,1672,1,950,20,0.18571691052499997,3220.0
19426,3687,5985,1,950,20,0.350071461566,19658.0
6909,3688,512,1,950,20,0.06802627407089999,60350.0
17009,3688,3102,1,950,20,4.23518222514,20441.0
10048,3689,9345,1,1900,30,1.02437987616,130899.0
17087,3689,3823,1,1900,30,0.08174678563360001,127338.0
3160,3690,3576,1,5400,40,0.125700102508,230472.0
28568,3690,4070,1,5400,40,0.730893673633,236969.0
9475,3691,4600,1,1900,30,0.12507708812999999,518201.0
24048,3691,4946,1,1900,30,0.477089250593,456314.0
10850,3691,3671,1,950,20,0.157849847218,58438.0
17911,3692,9711,1,1900,30,0.00917609387203,104325.0
9484,3693,6240,1,950,20,0.0326502144406,8484.0
5539,3693,6130,1,950,20,0.493179520298,154725.0
24054,3693,6143,1,950,20,0.0471740604867,77634.0
4955,3694,3681,1,5400,40,0.0066794611926499995,805.0
4931,3694,6978,1,1900,30,0.0334565162461,1272818.0
21682,3694,3721,1,5400,40,0.0199189665541,628342.0
21688,3695,3684,1,5400,40,0.0266986099113,13824.0
4961,3695,3709,1,5400,40,0.0200158424562,1040690.0
17923,3696,10280,1,950,20,0.0715518369485,30957.0
17928,3696,3676,1,950,20,0.0531112696225,41973.0
28448,3696,7366,1,950,20,0.0961693512309,20992.0
21032,3697,6689,1,5400,40,0.120298288792,30906.0
3829,3697,2338,1,5400,40,0.633523217043,10497.0
21056,3697,5343,1,950,20,0.0802005984342,10518.0
9514,3698,5666,1,5400,40,0.484705324155,1836139.0
8888,3698,3701,1,1900,30,0.356796512859,70853.0
17915,3699,9778,1,1900,30,0.0320421729268,141.0
17903,3699,9837,1,1900,30,0.07375279774460002,195833.0
20454,3700,3129,1,1900,30,0.667581275418,71126.0
2697,3700,9910,1,1900,30,0.0280615861513,65206.0
8889,3701,2239,1,1900,30,0.523015584828,70681.0
10514,3702,105,1,1900,30,0.148253896446,221758.0
21752,3703,3529,1,950,20,0.291974189219,71009.0
5082,3703,3158,1,950,20,0.06698676889050001,106152.0
17702,3704,5936,1,5400,40,0.203744239685,1539277.0
14837,3704,9953,1,5400,40,0.029687253015,10410.0
26750,3704,3706,1,5400,40,0.0255175168739,417.0
14827,3706,3704,1,5400,40,0.0255175168739,39889.0
26752,3706,3707,1,5400,40,0.0138412037586,1732103.0
9731,3707,10745,1,5400,40,0.0541051607828,163646.0
14829,3707,3706,1,5400,40,0.0138412037586,9958.0
26754,3707,3708,1,5400,40,0.028871202303,1588287.0
26756,3708,4632,1,5400,40,0.00988391454042,1741286.0
14831,3708,3707,1,5400,40,0.028871202303,29960.0
4959,3709,3721,1,5400,40,0.00674494595052,1050333.0
4934,3709,2322,1,5400,40,0.11807848491299999,598436.0
21686,3709,3695,1,5400,40,0.0200158424562,10522.0
299,3710,3981,1,6900,60,0.38644210392899997,1139211.0
21526,3711,2866,1,5400,40,0.252469906751,1258157.0
21622,3711,3524,1,5400,40,0.37775831918499997,1328142.0
10981,3712,3179,1,950,20,0.0686844731004,138785.0
5912,3712,3180,1,950,20,0.0338578289106,62176.0
27028,3713,7928,1,1900,30,0.0829557397264,707621.0
27036,3713,2324,1,1900,30,0.24486985893399998,657074.0
15314,3713,1967,1,1900,30,0.0891641568525,24587.0
19514,3714,3720,1,950,20,0.0393599121198,10080.0
25684,3714,4081,1,950,20,0.0693103010853,6950.0
12855,3714,1044,1,950,20,0.863200915495,64891.0
11015,3715,9213,1,950,20,0.0519412098427,189311.0
5914,3715,2615,1,950,20,0.0338379326658,10687.0
5911,3716,3712,1,950,20,0.069946736808,201133.0
5188,3717,3485,1,1900,30,0.172977968616,208501.0
10084,3718,3659,1,950,20,0.020142829477,31315.0
21678,3719,3681,1,5400,40,0.020024975108299998,20181.0
4965,3719,3684,1,5400,40,0.0066577816223400005,11326.0
734,3720,3714,1,950,20,0.0393599121198,15862.0
23212,3720,502,1,950,20,1.71068401404,498.0
21684,3721,3709,1,5400,40,0.00674494595052,618773.0
4957,3721,3694,1,5400,40,0.0199189665541,1060700.0
9793,3722,4834,1,5400,40,0.0139066582721,516714.0
24180,3722,4839,1,5400,40,0.013029616211399999,19802.0
17405,3723,8092,1,1900,30,0.102330256888,263678.0
18447,3723,9119,1,1900,30,0.624156710721,284269.0
2826,3724,8409,1,1900,30,0.029720323546299998,31144.0
1126,3725,3896,1,8100,40,0.058425823775500006,230787.0
9874,3726,292,1,8100,40,0.441795074609,6519070.0
17310,3728,4840,1,950,20,0.290455588178,7564.0
19272,3728,1721,1,950,20,0.263530493455,3.0
240,3728,3077,1,950,20,0.463736056585,7738.0
11562,3729,6427,1,8100,40,0.021112220277400003,1005100.0
1139,3730,1903,1,8100,40,0.39823021366300004,6745719.0
1137,3731,3730,1,8100,40,0.0779164836472,6743934.0
16062,3734,10736,1,8100,40,0.181973210879,123021.0
17379,3734,6849,1,8100,40,0.302283597009,489417.0
19141,3734,124,1,6900,60,0.11980814582499999,90591.0
19686,3735,9146,1,5400,40,0.0788133798237,1230110.0
16778,3735,10718,1,5400,40,0.045370860635799995,1218811.0
8021,3736,3737,1,8100,40,0.09146811038899999,5027500.0
7730,3736,10707,1,5400,40,0.0318776622917,364080.0
8022,3737,3741,1,8100,40,0.19784083595899998,5904585.0
15110,3738,2204,1,1900,30,0.19438546449900002,215271.0
2783,3739,3700,1,950,20,0.044850457841999994,10325.0
20626,3739,5359,1,950,20,5.26073770155,0.0
344,3740,5963,1,8100,40,0.18361303783900002,2388200.0
16759,3741,2464,1,8100,40,0.447815198265,801824.0
8031,3741,3747,1,8100,40,0.211153171089,5102589.0
19648,3742,4693,1,5400,40,2.2653744383000003,77630.0
17594,3742,3743,1,5400,40,0.0241390739682,287666.0
17595,3743,3745,1,5400,40,0.0270865520494,78069.0
9173,3743,68,1,950,20,0.268209523921,209425.0
11080,3744,322,1,950,20,0.0574355254036,38822.0
17013,3744,6628,1,950,20,0.25589288529,70068.0
17596,3745,4901,1,5400,40,0.020303259490200003,289547.0
13813,3746,8040,1,1900,30,0.0380869893646,111471.0
29012,3746,1833,1,950,20,0.8563695203839999,53268.0
26256,3746,10535,1,1900,30,0.022157414665900002,72873.0
1175,3747,3748,1,8100,40,0.0761431775671,5102417.0
1176,3748,3902,1,8100,40,0.49011635381800006,5102245.0
7324,3749,10612,1,6900,60,0.00606707503474,2486576.0
7701,3750,2464,1,6900,60,0.40873496781999996,5941319.0
1162,3750,3753,1,8100,40,0.34697542170699996,5283956.0
9522,3751,794,1,1900,30,0.9368123963930001,89442.0
25608,3751,2965,1,1900,30,0.640573271285,94414.0
7327,3752,4879,1,6900,60,0.24962920167199998,985310.0
1163,3753,10707,1,8100,40,0.39880220588699994,6128856.0
16063,3754,5963,1,8100,40,0.118826145712,2410286.0
5411,3754,10558,1,8100,40,0.257250810381,147801.0
26892,3755,3295,1,5400,40,0.100002123298,178177.0
18428,3755,5559,1,5400,40,0.65271851059,185544.0
16796,3756,7969,1,5400,40,0.0850457845191,133838.0
26990,3757,3549,1,1900,30,0.29641072033599997,10325.0
16353,3758,7897,1,5400,40,0.936431814074,76091.0
908,3758,9628,1,950,20,0.0797563298207,585841.0
568,3759,3959,1,6900,60,0.284274713723,6258111.0
1173,3760,3761,1,8100,40,0.07552513778730001,845244.0
1174,3761,3753,1,8100,40,0.11900385166300001,845072.0
1185,3762,2356,1,6900,60,0.162572537171,11182766.0
1184,3763,2359,1,6900,60,0.615620738715,11223133.0
1187,3764,2348,1,6900,60,0.0446808807582,11182422.0
1190,3765,2355,1,6900,60,1.28685038562,11223477.0
13450,3766,541,1,5400,40,0.0799165114367,98797.0
23510,3767,2299,1,950,20,4.06911958055,10325.0
14661,3768,3769,1,1900,30,0.025119622478999997,566711.0
17841,3769,10382,1,1900,30,0.0518420897761,475736.0
14662,3769,8503,1,1900,30,0.0261460561363,90803.0
14660,3770,3768,1,1900,30,0.0186733817182,34554.0
17844,3770,10385,1,1900,20,0.0543376363398,491241.0
5865,3771,9019,1,950,20,1.5498051462600002,138008.0
22212,3771,3844,1,950,20,0.0357096575291,2905.0
8719,3771,9631,1,8100,40,0.0628269681104,186788.0
3950,3772,10385,1,950,20,0.0787645429973,45026.0
17851,3772,3770,1,950,20,0.04976797912269999,17472.0
14658,3773,10384,1,1900,30,0.018556114504,571612.0
8808,3774,9626,1,1900,30,0.048183504322499994,74443.0
22216,3775,7905,1,950,20,0.028019652224599997,79527.0
5869,3775,3844,1,950,20,0.0566987352456,76942.0
8760,3775,3777,1,950,20,0.191498515662,10497.0
23676,3777,3775,1,950,20,0.191498515662,10325.0
15839,3778,2405,1,950,20,0.0283804910677,31316.0
4091,3779,4346,1,1900,30,0.0415379036221,1830552.0
19536,3780,3801,1,1900,30,1.15868100832,542268.0
761,3780,4322,1,1900,30,0.17233855842300003,495648.0
10194,3780,5241,1,1900,30,1.51996789063,121336.0
