eid,source,target,EdgeBetweennessCentrality
17436,16356,1755,583742.
31648,16357,5795,406950.
979,16357,13925,418362.
6257,16358,13334,2.610049e6
29067,16359,13035,175390.
36275,16360,16369,1.137306e6
7130,16360,15994,310637.
31164,16361,8184,5.
31254,16361,16699,811490.
48439,16361,16383,1.377996e6
29071,16362,13035,17889.
16129,16363,4200,53661.
30577,16363,15696,36324.
30032,16364,6594,368065.
49021,16365,12385,518736.
32479,16365,13266,690598.
6903,16365,11747,14247.
21263,16366,16082,53952.
43641,16366,7454,587568.
1584,16367,16371,1.031852e6
1599,16367,16414,102002.
32345,16368,6347,30347.
30031,16368,16364,119614.
7135,16369,16360,292995.
7129,16369,16378,1.119456e6
23664,16370,217,217835.
807,16370,5758,232401.
1585,16371,16372,2.694269e6
1590,16372,16377,2.717162e6
48383,16373,14418,53780.
31100,16373,10364,1.248486e6
4041,16373,16342,517190.
30030,16374,16368,150235.
39049,16374,8299,303883.
41173,16375,16421,28.
16706,16375,8998,169438.
31478,16375,17253,127449.
48435,16376,8184,563012.
31174,16376,16406,11513.
1591,16377,16379,2.527699e6
8860,16377,17934,189189.
3396,16378,12526,1.129399e6
1592,16379,17932,2.938501e6
22000,16380,14751,35778.
40149,16381,5971,2.018697e6
29682,16381,3791,2.294368e6
47343,16382,11273,17889.
196,16383,10712,1.364543e6
31166,16383,16361,821948.
48441,16383,16340,23856.
1588,16384,16388,162434.
1601,16384,16390,2.56823e6
2915,16385,6674,96681.
21976,16385,16395,0.
43973,16385,6062,110907.
10082,16386,12921,75535.
47913,16386,17485,58574.
29074,16387,6032,145475.
62,16387,15665,85053.
1589,16388,16372,23167.
24063,16388,13165,138993.
23697,16389,7640,168363.
44517,16389,16655,154094.
29361,16390,13543,7.454399e6
35179,16391,2956,223035.
4370,16391,8783,23057.
34067,16392,17026,125.
2642,16392,2555,18074.
38241,16393,16394,52686.
3971,16393,7919,12262.
22056,16394,13776,60378.
11011,16394,16393,9448.
43971,16395,16385,0.
43967,16395,12652,142775.
21974,16395,6062,129101.
40933,16398,3945,49836.
23490,16398,12938,359055.
16252,16398,3940,344483.
1960,16399,11437,167548.
12351,16399,11047,380079.
3137,16400,17395,648043.
6083,16401,11183,1.7830908e7
22352,16402,15578,570971.
19469,16402,2451,276605.
38061,16403,3225,18163.
32103,16403,15025,181015.
42877,16404,12101,235898.
30605,16404,12262,108883.
30636,16404,16423,357400.
3140,16405,16408,2.425159e6
34199,16405,10637,77649.
48447,16406,16376,573463.
31172,16406,1556,21931.
14379,16407,16649,24.
40975,16407,12413,66027.
16338,16407,1031,79064.
2901,16408,3262,2.351179e6
3141,16408,8662,73706.
23620,16409,16410,2.208287e6
33179,16409,17652,0.
23621,16410,16411,2.187768e6
38765,16410,17652,362752.
23622,16411,16412,2.030464e6
13432,16411,2925,157030.
23623,16412,6185,262968.
23671,16412,16908,1.87154e6
39315,16413,12047,1.259343e6
13124,16413,16415,1.371773e6
1600,16414,17103,194301.
14572,16415,12058,1.354996e6
39317,16415,16413,1.242842e6
17350,16416,9493,2.620354e6
26456,16417,3313,498533.
25591,16417,13285,1006.
31177,16418,1706,30811.
48451,16418,16660,1.102041e6
27753,16419,14979,9343.
24172,16419,1757,244974.
46893,16419,14951,339318.
19468,16420,16402,187131.
26751,16420,4814,1.046934e6
41167,16421,8989,17865.
16708,16421,16375,24.
40891,16422,4200,127096.
16185,16422,16714,2.228157e6
30607,16423,11937,375249.
48123,16423,16404,362880.
4766,16424,16426,7.794837e6
41997,16425,18082,1.554143e6
21671,16425,14987,0.
43845,16425,10102,1.577496e6
4773,16426,8419,7.794563e6
21798,16427,5825,760.
12078,16427,2103,869759.
15023,16428,14515,72646.
25320,16428,4943,1.308737e6
12353,16429,11960,10011.
38959,16429,17471,13330.
45281,16429,7983,418.
30424,16430,8136,1.4639293e7
15525,16431,17933,3.851129e6
39753,16432,5938,2645.
13936,16432,5947,322791.
19658,16432,3551,14869.
30423,16433,13613,1.2420566e7
16169,16433,16455,66768.
29032,16434,16269,1.37831e6
29049,16434,16685,1.389348e6
3499,16435,8875,50741.
34481,16435,15262,37918.
5834,16436,15428,246641.
35747,16436,9102,271301.
7051,16437,6960,172364.
36259,16437,9042,156617.
44511,16438,14978,26.
23034,16438,7316,72566.
5512,16438,17479,33697.
23681,16439,10767,71540.
44795,16439,17765,18163.
44259,16439,2717,36324.
29623,16440,4082,54453.
20513,16440,7923,250264.
42251,16440,11397,181510.
30167,16441,17997,4.565737e6
30343,16442,13597,17889.
28542,16443,16539,2.924928e6
29942,16444,16545,18437.
41441,16444,17059,18215.
10077,16445,1652,640732.
29309,16446,2850,43283.
47533,16446,13651,54038.
29305,16447,16448,50958.
47529,16447,13651,85115.
25014,16448,13643,38459.
47531,16448,16447,72880.
10672,16449,6458,76610.
10090,16450,18081,1.407577e6
30427,16451,13617,1.2118621e7
16157,16451,16775,2.218041e6
40007,16452,16649,99705.
10015,16452,15550,207681.
40971,16452,1031,104477.
25565,16453,8525,290719.
31181,16454,16660,31220.
48455,16454,16487,1.141249e6
32306,16455,16534,66494.
9957,16456,15895,300626.
18038,16457,10191,70724.
7212,16458,2051,90795.
37495,16458,16461,107304.
8473,16459,11818,619976.
16065,16459,255,27045.
23497,16460,16266,17889.
9575,16461,16458,108948.
36293,16461,6027,125183.
8373,16462,683,259397.
28424,16462,4350,401815.
8470,16463,11631,132180.
21743,16464,13412,344547.
27452,16465,8477,99745.
26359,16465,2543,118277.
37147,16466,6544,261740.
8875,16466,1995,54133.
6843,16467,16473,53332.
17231,16467,9941,23154.
46075,16468,13556,16875.
25916,16468,11157,41302.
39165,16469,8988,13791.
12813,16469,8990,43943.
12807,16469,11479,18148.
38829,16470,4082,35776.
12089,16470,16477,18163.
7202,16471,2212,2.934362e6
16160,16471,518,148391.
44549,16472,13281,229782.
21627,16472,6828,288081.
17171,16473,3479,1.973257e6
40865,16475,16724,17889.
33839,16476,18093,18377.
21613,16476,6893,1.484185e6
38825,16477,16470,17889.
14762,16478,7264,1.373114e6
3490,16478,4469,274724.
14562,16479,8169,1.3824972e7
12565,16480,15887,677684.
14549,16481,16479,1.3825246e7
27356,16482,17800,18089.
1722,16482,12580,2.602029e6
46673,16482,10628,2998.
4680,16483,5554,32887.
26874,16483,16485,66280.
9431,16484,6315,0.
6990,16484,6301,265728.
26875,16485,13834,252455.
33621,16486,14832,35988.
1822,16486,6684,2492.
48457,16487,1706,20763.
31183,16487,16454,18177.
10120,16487,16607,1.132548e6
1812,16488,14832,971.
33625,16488,16490,272367.
6896,16488,10093,483258.
28474,16489,16969,671352.
26354,16489,7356,463723.
1814,16490,16488,491059.
33627,16490,16492,570599.
23638,16491,16409,1.958667e6
16539,16491,5487,4.042942e6
1816,16492,16490,506672.
6864,16492,11827,613193.
33629,16492,16493,5848.
1818,16493,16492,555388.
33631,16493,6684,283606.
30299,16494,18026,1.793457e6
4574,16495,7602,10749.
35045,16495,6707,2.669942e6
1483,16496,16499,245219.
1487,16496,18102,25451.
33761,16497,5202,110834.
2054,16497,7708,2.890746e6
43091,16498,3580,18630.
31644,16498,8525,36193.
1484,16499,5979,755895.
2064,16500,17370,2.792909e6
33757,16500,7708,2.503693e6
12409,16501,14992,783939.
16731,16502,16505,202934.
14564,16503,6293,9.569517e6
34531,16504,12481,18163.
3571,16504,16540,31914.
3566,16504,7037,3862.
8661,16505,5682,202660.
48813,16506,16697,15410.
31000,16506,15724,141945.
48323,16506,16791,129753.
37983,16507,4817,266857.
39159,16507,9005,10103.
18332,16508,4402,1.905679e6
27663,16509,13605,344822.
10256,16510,7444,826157.
10194,16510,7430,27391.
40073,16512,1859,46782.
14623,16512,16955,322.
9266,16512,10044,29790.
15581,16513,6851,65.
28734,16513,15213,214536.
29484,16514,16515,58679.
8744,16514,7710,54205.
31401,16515,16514,71794.
36577,16515,7862,76005.
13307,16516,13881,2.753455e6
32511,16517,928,36011.
48891,16517,8876,1.
32154,16517,13215,18500.
8340,16518,6284,2.2296348e7
29572,16519,6311,17993.
17172,16520,6826,1.364002e6
27164,16521,6768,1.35922e6
36539,16521,14993,1.364455e6
32527,16522,8595,668610.
14114,16523,10622,9.565955e6
29395,16524,16541,53664.
15585,16525,17521,179647.
28924,16525,7150,36324.
9152,16526,8274,36335.
19529,16526,2450,303236.
42771,16526,13605,256893.
9541,16527,16524,36049.
15588,16527,16543,18163.
15912,16528,7215,2.479276e6
12293,16529,14993,1.332511e6
22289,16529,12254,1.337648e6
23654,16530,217,178800.
44691,16530,16266,36314.
44799,16530,3618,127089.
9188,16531,988,1.1402328e7
3879,16532,16647,4.087468e6
5799,16533,16596,742288.
11004,16534,16775,66220.
25920,16535,14266,82137.
12401,16535,16571,56615.
45963,16535,16550,87390.
44147,16536,16552,17721.
22342,16536,7268,10583.
7431,16536,4207,343702.
13306,16537,16516,4545.
29013,16537,6718,1.356587e6
32626,16538,13662,1.602785e6
7292,16539,6954,2.924654e6
29015,16540,16109,1.351629e6
15584,16541,16525,216245.
15580,16542,16513,214875.
29394,16543,16524,17889.
11811,16544,5025,3.34298e6
47847,16545,16444,332.
17287,16545,15413,21612.
9096,16545,17262,278.
10519,16546,11858,187312.
14970,16546,11861,1.24999e6
45407,16547,16548,252728.
24821,16547,15437,925.
45409,16548,2514,252649.
24823,16548,16547,1020.
8164,16549,16584,783332.
42113,16549,1750,1936.
18381,16549,8415,761082.
40593,16550,13019,50166.
25922,16550,16535,121123.
45965,16550,3879,120842.
24831,16551,15783,72637.
19263,16551,2605,321.
45417,16551,15437,89584.
22344,16552,16536,111991.
44135,16552,16557,25125.
30597,16553,2188,58489.
39043,16553,7045,58509.
12534,16553,7399,157234.
3777,16554,2132,294906.
8763,16555,4696,21857.
12123,16555,3839,58049.
20507,16556,10642,4519.
47865,16556,16558,36822.
41829,16556,2495,386.
22332,16557,16552,119669.
44137,16557,11285,405860.
3481,16558,9323,54172.
29978,16558,16556,22033.
29910,16559,7010,113019.
18053,16559,16277,144753.
46257,16560,4430,1.031725e6
24219,16560,8551,1.1598e6
407,16562,16565,1.296521e6
47625,16563,4163,261875.
29019,16563,16567,1.723828e6
25077,16564,1692,17889.
24444,16565,18275,1.296247e6
38483,16566,16569,33596.
11438,16566,10362,1.63348e6
34055,16566,9651,39.
29020,16567,16568,20843.
29025,16567,6866,1.702711e6
29021,16568,7017,1.046827e6
11440,16569,16566,1.61793e6
43059,16569,12511,34606.
22817,16570,5808,855149.
44377,16570,14490,466092.
47375,16571,11370,20943.
26207,16571,13556,18489.
38981,16571,16535,58321.
12762,16572,11497,235855.
9964,16573,18265,232312.
296,16573,16142,242027.
32026,16574,14324,929339.
16193,16575,14558,706397.
16328,16576,7407,1.330907e6
47953,16576,15140,1.349452e6
29687,16576,12087,9789.
30232,16577,16583,369487.
4926,16578,16579,364446.
37529,16578,10187,7225.
1866,16579,11331,364172.
45243,16580,12080,144512.
24516,16580,4593,48074.
36355,16581,9029,91915.
28550,16581,15590,1.36851e6
37931,16582,1206,17889.
30233,16583,838,379204.
8162,16584,1744,818892.
36789,16584,16549,777268.
8174,16584,1750,18119.
42863,16585,16188,53661.
19749,16585,3269,36324.
28603,16586,9460,2.816697e6
8494,16587,6234,392333.
1408,16587,16589,1.017713e6
7269,16588,7937,89278.
20501,16588,16641,103688.
1409,16589,17303,5.261147e6
16850,16590,14528,107369.
15951,16590,11018,31309.
43831,16590,16634,521398.
26372,16591,7168,101312.
26298,16591,16670,106487.
22338,16592,13964,1.083623e6
44143,16592,7268,7748.
31247,16592,18374,1.34571e6
39093,16593,10763,131089.
14130,16593,7059,596.
12629,16593,4621,35432.
26297,16594,16591,208073.
9089,16595,7960,71800.
5143,16595,4303,77301.
3866,16596,16648,711451.
5797,16596,18132,638362.
35719,16596,16533,614.
26548,16598,16574,929613.
25879,16599,9273,9.729921e6
9368,16600,15353,115717.
27911,16601,9895,7.064238e6
36041,16602,16606,203500.
6449,16602,15567,262856.
32083,16603,10320,700.
48857,16603,15031,35698.
2171,16604,16314,181712.
2732,16604,14402,316.
48135,16604,14871,70971.
27917,16605,16601,7.064512e6
6508,16606,16602,246831.
36035,16606,180,187378.
10121,16607,16418,1.112337e6
40511,16607,16643,1.129654e6
3862,16608,7240,1.737622e6
3878,16608,16532,1.243696e6
20505,16609,16689,42500.
36823,16610,10832,18155.
11225,16610,16778,71541.
8223,16610,14918,18157.
25067,16611,13795,18163.
45551,16611,16612,989350.
25069,16612,16611,35794.
45553,16612,5589,1.911736e6
25049,16612,13654,2.747246e6
3881,16613,16615,3.014007e6
23601,16614,14108,89078.
3875,16615,16637,3.013733e6
2891,16616,1816,188322.
29796,16616,3353,2.131582e6
14282,16617,16619,7.095852e6
26581,16617,17700,1.988567e6
16434,16618,7339,168713.
22161,16618,13819,4.590281e6
2096,16619,16622,7.095578e6
23392,16620,4739,20806.
16431,16621,7350,4.707589e6
29502,16622,14137,7.095304e6
26491,16623,18106,198924.
19112,16623,1671,268615.
14957,16624,16636,508001.
34911,16624,893,487832.
11030,16625,5969,89429.
17004,16626,18411,2.027292e6
22091,16627,16696,58876.
28239,16627,7362,1.545252e6
7268,16628,16588,193240.
3877,16629,16608,2.981592e6
16429,16630,7367,4.572623e6
31545,16631,2024,17423.
12295,16631,10014,49940.
16433,16632,16618,4.759268e6
35425,16633,833,509007.
5239,16633,27,374539.
2068,16633,10420,37021.
46783,16634,9969,298328.
47643,16634,16931,213051.
21651,16634,16590,59588.
30513,16635,4256,9.851639e6
40217,16636,16624,503314.
34913,16636,547,523209.
16024,16637,1586,742496.
3876,16637,16629,2.270963e6
16110,16638,16725,1.025554e6
19770,16639,16620,21080.
19778,16639,7183,69031.
45907,16640,12750,43525.
25832,16640,4374,25284.
20503,16641,16664,106600.
31992,16642,11435,175645.
12761,16642,16572,81174.
31221,16643,16289,1.126864e6
15567,16643,16607,1.109717e6
48241,16644,918,90797.
30831,16644,9983,94786.
20966,16645,13334,55719.
6408,16646,17618,107767.
35979,16646,17743,1.41594e6
3880,16647,16613,90706.
14323,16647,12366,3.996488e6
3865,16648,16651,711177.
40009,16649,1402,81719.
14445,16649,16452,98172.
39969,16649,16407,24.
31240,16650,13964,1.131136e6
44173,16650,16693,1.150059e6
3861,16651,16629,710903.
47431,16652,16949,1.462111e6
4894,16652,4887,1.222055e6
48111,16653,14425,30900.
30611,16653,9414,694630.
8537,16653,17223,396676.
14006,16654,17010,7968.
27864,16654,17015,93433.
43533,16655,11762,171625.
23072,16655,16389,186148.
45355,16656,15276,50848.
24745,16656,12463,66743.
37129,16657,14841,97008.
8843,16657,18412,20036.
7527,16658,8274,0.
19525,16658,2451,310972.
42767,16658,2450,264961.
10639,16659,6728,701439.
6653,16659,6796,4447.
31179,16660,16418,2.
31236,16660,16693,1.125523e6
48453,16660,16454,7462.
48403,16661,6098,88855.
47067,16661,1461,254275.
28153,16661,3599,211492.
2381,16662,6790,299301.
27219,16663,6796,971649.
5092,16663,16662,0.
20504,16664,16609,31546.
7917,16664,13124,90112.
520,16665,13010,847.
4007,16665,17501,1.265436e6
33001,16665,17502,17048.
29295,16666,17706,3.139912e6
42871,16667,9980,867895.
19747,16667,16668,667673.
42873,16668,16667,855445.
12261,16668,1766,654948.
31125,16669,6821,3.14046e6
26299,16670,9512,298392.
39417,16671,16672,148027.
13333,16671,1817,69.
39419,16672,1810,165797.
25625,16672,11876,230649.
13335,16672,16671,11.
7921,16673,16609,11227.
18853,16673,7847,71538.
23568,16674,16680,2.926298e6
49083,16675,11955,7871.
23544,16675,8710,18264.
12131,16676,16695,2.92712e6
40887,16677,16714,53646.
16191,16677,16750,9.
26749,16678,14459,625724.
3945,16679,17777,333464.
12173,16680,16692,2.926024e6
29035,16681,16682,708012.
29036,16682,3016,707738.
6884,16683,18043,284764.
43169,16684,5352,882750.
20311,16684,2792,707729.
43177,16684,2794,88210.
29050,16685,6763,4.599395e6
9352,16686,2270,1.3811549e7
10722,16687,18144,0.
17064,16687,4250,45010.
41355,16687,12154,36235.
21746,16688,11942,1.9657011e7
32094,16688,9039,34480.
20502,16689,16641,3186.
20540,16689,7937,41597.
30155,16690,11809,863324.
23552,16691,16700,3.02389e6
23551,16692,1342,2.92575e6
22433,16693,16650,1.128204e6
18909,16693,16454,1.147104e6
21610,16694,14291,466868.
23570,16695,8121,2.926846e6
28922,16696,14179,169800.
22092,16696,2959,1.515858e6
31964,16697,16506,14394.
48483,16697,6028,3495.
28282,16698,8407,180747.
31252,16699,8184,1755.
48493,16699,16361,1.35709e6
48489,16699,18374,1.35343e6
23569,16700,10701,3.023616e6
11561,16701,9361,28693.
10071,16701,15434,413148.
43615,16702,2816,46079.
30878,16702,2793,971.
25824,16703,16747,12161.
25820,16703,7621,59980.
6879,16704,3018,866706.
7918,16705,13354,159957.
18851,16705,7844,597.
29040,16706,16707,2.056881e6
29041,16707,4115,2.056607e6
26032,16708,12152,360980.
45249,16708,6106,239899.
24522,16708,12091,250836.
29191,16709,3274,1.017943e7
11746,16710,13498,521806.
40985,16710,15773,611.
48093,16712,6906,27759.
13483,16712,1499,42355.
46633,16713,9016,84091.
27317,16713,38,16038.
386,16714,15222,2.281521e6
16183,16714,16677,3.
40889,16714,16422,5.
8360,16715,4005,2.1310589e7
27426,16717,16154,160804.
31857,16717,10373,174181.
3695,16718,2843,41860.
3687,16718,2828,144444.
7272,16719,16628,193514.
20933,16720,10496,1.663416e6
8304,16720,16921,3.492267e6
17366,16721,5746,136855.
41489,16721,17157,381725.
17215,16722,9747,92325.
35893,16722,8454,79631.
10987,16723,13358,61424.
12158,16724,4769,165903.
16146,16724,16475,18163.
38857,16724,3406,244566.
16131,16725,4122,529954.
16111,16725,14579,495326.
31931,16726,12604,1.07196e6
47425,16726,12598,1.309604e6
31310,16727,16702,26440.
1805,16727,2791,147327.
14438,16728,203,26731.
45595,16728,11255,70500.
713,16729,736,2.0464895e7
25582,16730,15521,2.389471e6
4063,16730,16735,384886.
42483,16731,7056,55301.
19067,16731,5,40385.
29949,16732,18288,4.58836e6
7152,16733,5534,3.943085e6
13383,16734,13162,27987.
48565,16734,12957,57622.
22141,16735,16736,384612.
22144,16736,16729,384338.
6503,16737,180,215164.
37183,16737,2663,157395.
30486,16738,978,831609.
18017,16738,16859,344157.
12188,16739,12639,125750.
1378,16740,14086,2.315276e6
16108,16741,6609,24671.
30099,16741,12231,1.099655e6
26369,16742,4454,387888.
1996,16743,17066,1.524203e6
18864,16743,16974,954251.
30162,16744,9149,1.276675e6
22229,16745,8575,1.870782e6
9868,16746,4025,696630.
9819,16746,5326,701914.
25822,16747,3322,10305.
25826,16747,3341,18163.
45917,16747,16703,59329.
38871,16748,14632,650779.
24946,16748,8269,293425.
145,16749,8798,58812.
18118,16749,10743,109564.
16189,16750,4200,15.
16134,16750,1379,18163.
40895,16750,16677,53926.
18879,16751,7723,167056.
17694,16751,13999,526309.
31896,16752,5941,150186.
12205,16753,18369,14.
12185,16753,18287,126558.
22235,16754,16769,329249.
3453,16755,1151,1.346395e6
1379,16756,7021,318061.
44455,16757,8173,71461.
22970,16757,12054,36961.
22967,16757,8183,39649.
8245,16758,4561,47624.
42243,16758,11852,42474.
19205,16759,16762,2.78162e6
12179,16760,9196,125167.
12183,16760,7261,35.
10341,16761,5986,217245.
6783,16761,3031,417649.
340,16762,1691,2.781346e6
49073,16763,3763,708999.
10852,16763,18396,1.250706e6
1973,16764,1667,434155.
346,16764,16759,2.781894e6
6601,16765,14787,1.499576e6
28469,16766,16998,1.1464e6
28436,16767,8312,20402.
43405,16767,17244,35287.
22237,16768,8223,145335.
22239,16769,2219,328975.
35781,16770,7450,105108.
30833,16770,7452,87180.
1956,16771,10556,17889.
16742,16772,234,2.511837e6
14528,16773,230,310800.
16740,16774,15371,2.512385e6
1975,16774,239,287113.
16158,16775,16422,2.283987e6
16107,16776,16741,1.1246e6
12664,16777,1961,5.753172e6
26356,16777,9732,1.918072e6
11187,16778,10993,18163.
38369,16778,16610,54466.
38343,16778,17996,107303.
11799,16779,13639,83372.
17718,16780,16868,86909.
16675,16780,10045,131740.
48311,16780,17446,502423.
38623,16781,16809,138633.
11699,16781,14565,181288.
33913,16782,8020,220457.
3389,16782,16788,59082.
17426,16783,1328,18160.
41547,16783,7848,89425.
26598,16783,2906,54480.
7310,16784,1104,1.065115e6
36337,16784,15016,6923.
18071,16784,15036,352765.
10038,16785,16445,458178.
45737,16785,15917,447230.
12681,16786,15905,1.982735e6
19761,16787,4535,3.643884e6
994,16788,8081,740166.
17500,16789,4411,920945.
27733,16789,3883,1.096662e6
34793,16790,16794,29.
4093,16790,15845,212779.
4102,16790,16798,0.
31002,16791,16506,113682.
21988,16791,3491,36851.
48325,16791,13362,85928.
42329,16792,91,38247.
42331,16792,6827,34129.
18312,16793,1354,4.294382e6
24217,16793,1363,3.992646e6
34785,16794,16795,56.
4104,16794,16790,213082.
4096,16795,16794,213383.
34787,16795,16796,143853.
4098,16796,16795,159283.
34789,16796,16798,18137.
9348,16796,3094,107633.
15059,16797,10600,70608.
16007,16797,16816,184339.
4100,16798,16796,141474.
34791,16798,16790,0.
28472,16799,9551,43771.
26371,16800,16822,187002.
26272,16800,16583,9991.
37639,16801,8683,332201.
27983,16801,17439,282193.
14974,16802,10869,5.443091e6
40035,16803,12394,67508.
14544,16803,13755,35235.
26816,16804,16805,1.606368e6
15762,16805,12875,1.170798e6
26817,16805,12350,435296.
19158,16806,8650,36284.
20390,16806,16910,293369.
26184,16807,4450,1.6158916e7
18143,16808,6069,1.280126e6
41801,16808,17119,1.018954e6
13163,16809,17980,122338.
11711,16809,16781,163423.
31898,16810,10706,167486.
6256,16810,16358,2.575979e6
21203,16811,18153,295384.
12767,16812,11627,1.019249e6
16012,16813,10600,171143.
32678,16813,16816,40810.
25361,16814,15750,436055.
9550,16815,8672,210546.
13285,16815,2014,60859.
16008,16816,16817,224875.
16009,16817,15358,197225.
16017,16817,9823,27376.
24560,16818,18355,320132.
1761,16818,12349,3593.
15094,16819,1031,9008.
45663,16819,2395,27618.
25265,16819,6743,474.
42963,16820,1224,14076.
19921,16820,16922,77920.
42327,16820,4563,28125.
15000,16821,16831,3.876163e6
17067,16822,841,186728.
17786,16823,16815,115004.
48875,16824,6176,90371.
33585,16824,16850,144.
19773,16824,16931,107643.
38905,16825,18369,18163.
5128,16825,18399,35762.
34677,16826,14691,16063.
18977,16826,16830,41584.
45899,16826,2614,7169.
28281,16827,16698,23205.
31382,16828,13553,6518.
48581,16828,17011,33267.
20024,16829,14692,129881.
27391,16829,3394,2.193113e6
43015,16829,1716,1.040683e6
42455,16830,16826,40729.
31808,16830,2987,77059.
15009,16831,5341,3.875889e6
10824,16832,10651,2.212304e6
10826,16833,5788,268068.
25596,16833,10558,2.422165e6
34361,16834,9068,33865.
3537,16834,4834,582229.
34511,16834,1628,959793.
36265,16836,6960,3.
28116,16836,9282,35446.
7047,16836,9126,18154.
11985,16837,11122,217361.
11984,16837,13158,1.023847e6
28690,16838,1504,110364.
47297,16838,9073,11869.
47933,16838,12160,17657.
2424,16839,13584,1.029454e6
14686,16840,6246,739.
40107,16840,2919,19275.
21482,16841,8919,1.092765e6
26361,16842,8351,2.450103e6
22273,16843,11942,708646.
26296,16844,16594,2664.
26312,16844,16554,295180.
36247,16845,3382,36045.
6066,16845,16855,37646.
47399,16846,16260,731306.
17847,16846,3135,988016.
19328,16847,18278,178938.
36889,16847,7151,163386.
6365,16848,16808,1.035578e6
18136,16848,6069,241832.
18615,16849,7027,35777.
1735,16850,16824,480.
21644,16850,10978,22395.
43827,16850,11018,12333.
12080,16851,6870,883751.
761,16853,10389,303151.
12176,16854,7665,1.038564e6
44877,16854,3822,959831.
35827,16855,16845,20518.
36255,16855,17094,21865.
7035,16855,8341,51481.
5278,16856,16867,375137.
21764,16856,16843,382624.
20245,16857,10246,439356.
21763,16858,16856,758035.
21886,16858,9039,334182.
18018,16859,6619,838008.
16925,16860,16900,5.
30616,16860,13710,3875.
41291,16860,16887,17396.
34981,16861,1136,663249.
4431,16861,10068,703187.
34773,16861,8293,18320.
12264,16862,2912,749507.
12224,16862,2186,827368.
7367,16863,11704,824047.
30996,16864,17324,231076.
48319,16864,15724,204786.
48569,16864,13553,20993.
5932,16865,275,21652.
35771,16865,8381,1.17779e6
14393,16866,11073,188302.
48943,16866,18357,264241.
26659,16867,16881,374863.
12033,16868,10961,181805.
20777,16869,16874,145822.
43395,16869,10195,76579.
20776,16869,16871,41992.
21307,16870,5690,13116.
24675,16870,12990,58331.
760,16871,16853,303425.
6973,16872,10496,3.350479e6
12329,16873,15547,4.579422e6
33137,16874,10384,377260.
750,16874,9263,31997.
27742,16875,16884,111608.
32579,16875,13286,30049.
32573,16876,12976,125710.
27739,16876,14478,137355.
664,16877,17908,65745.
15895,16877,16901,57312.
7146,16878,10157,153429.
27743,16878,17919,79504.
12327,16879,10683,4.885838e6
35651,16880,16884,108140.
5715,16880,14461,91234.
26660,16881,11619,374589.
2611,16882,14275,6.558341e6
12326,16882,16879,125036.
2466,16883,13464,332534.
37293,16883,13532,808190.
5703,16884,16880,92625.
35653,16884,14480,163938.
5634,16885,8842,250332.
37939,16885,16939,173285.
21493,16886,18064,1.052533e6
21488,16886,9163,678015.
41283,16887,16896,52219.
16928,16887,16920,164219.
16927,16887,16860,19114.
21492,16888,16886,1.730822e6
41731,16889,2594,85433.
25974,16889,2839,56416.
32718,16890,2622,321663.
22272,16891,16843,326296.
19340,16891,16892,34720.
19341,16892,7595,43862.
26662,16892,7902,321098.
20782,16893,10195,164754.
21454,16893,6485,60851.
22270,16894,11923,215669.
32096,16895,15689,1.73137e6
41285,16896,17626,90790.
16919,16896,16887,123766.
19311,16897,1150,631186.
6982,16898,7404,3.491719e6
40669,16899,12548,197947.
30912,16899,17387,127804.
48277,16899,564,0.
16923,16900,17626,69595.
41289,16900,16860,2436.
15893,16901,484,57038.
22972,16902,16986,18896.
44473,16902,10501,8277.
39169,16903,18097,1.628797e6
29397,16903,3068,1.527e6
16671,16904,9620,145253.
41147,16904,10045,414895.
147,16904,16823,115278.
549,16905,10428,2.121845e6
14995,16907,12161,18163.
39935,16907,15971,779981.
14316,16907,6983,656680.
23705,16908,3584,1.871266e6
12893,16909,11316,923346.
11543,16909,11966,8.782465e6
20391,16910,13942,328815.
14518,16911,8235,1.146892e6
41877,16912,16944,13929.
3557,16912,4833,46229.
34529,16912,8357,92801.
10079,16913,16306,708192.
35743,16914,15428,104982.
8966,16914,15533,34050.
5830,16914,10935,128430.
15171,16915,14244,842205.
7557,16915,17735,919685.
29322,16916,4506,6.377658e6
49007,16917,17161,14286.
42297,16917,5500,4622.
25132,16918,11138,16622.
31389,16918,16963,2110.
48579,16918,8587,816.
3567,16919,17057,171545.
32419,16920,1006,405021.
6972,16921,16898,3.491993e6
35505,16922,10996,49767.
5387,16922,16931,113462.
42961,16922,16820,56244.
47995,16923,7080,25891.
673,16923,8428,263010.
33095,16923,1156,369724.
4963,16924,16896,75622.
32418,16924,16920,241076.
6207,16925,13405,27965.
35895,16925,157,8174.
6974,16926,16872,3.350753e6
31234,16927,6197,863472.
25308,16929,11165,1.15669e6
14521,16929,16911,69708.
26281,16930,5312,513870.
46113,16930,17540,523668.
42885,16931,16824,108583.
35503,16931,16922,123949.
29566,16931,16634,22908.
45939,16931,14182,215697.
19664,16932,1583,216023.
26907,16933,13443,501173.
15202,16933,13398,102395.
3529,16934,16944,357959.
47999,16934,4833,364900.
15619,16935,3215,703380.
15625,16936,16480,663262.
23745,16937,1233,434829.
29510,16937,18079,345075.
20225,16938,6925,249436.
37941,16939,9908,188245.
10399,16939,16885,236853.
28766,16940,14867,51024.
28251,16940,15477,1.221694e6
17310,16941,16942,750053.
17311,16942,16943,749779.
