eid,source,target,EdgeBetweennessCentrality
64106,30616,34263,38809.
84866,30617,31858,372759.
92338,30617,12910,379006.
85524,30618,20201,54583.
22822,30618,30547,100008.
25406,30619,23387,1.844934e6
88306,30619,17492,320843.
46702,30620,30619,1.682047e6
72100,30621,33385,142600.
12534,30621,24514,384689.
24036,30621,7163,422032.
23465,30622,17512,2.208626e6
77928,30623,30624,496232.
9793,30623,21730,479513.
77924,30624,30625,533646.
13704,30624,30623,518221.
13696,30625,30624,556927.
96464,30625,15024,750277.
51019,30625,31591,271419.
50750,30626,18984,1.108654e6
15626,30626,6220,1.258225e6
31605,30627,38209,2.031306e6
55291,30628,31883,3.133914e6
10146,30628,9629,15208.
75962,30628,14157,13689.
89570,30629,29923,241808.
13288,30629,22989,713464.
77682,30629,5422,424308.
88642,30630,24456,481706.
35174,30630,14010,396753.
17177,30631,11748,47599.
87680,30631,31886,82081.
11392,30632,30681,1.089286e6
49604,30633,30133,2.405753e6
51021,30634,15024,753919.
84868,30634,33829,2121.
96466,30634,36374,773604.
30258,30635,11105,31860.
14565,30635,11107,45309.
105744,30635,34686,74594.
41650,30636,29172,284012.
88180,30637,35040,183182.
33950,30637,28353,38809.
36643,30637,36868,235953.
20513,30638,32060,1.040501e6
8423,30639,25289,1.72313e6
36647,30640,30641,1.047229e6
36646,30641,8873,1.045937e6
99748,30642,35849,75032.
92530,30642,766,38809.
101774,30643,10043,232718.
102336,30643,3748,320.
100492,30643,167,227954.
15259,30644,28233,2.2047911e7
34915,30645,34492,230255.
25485,30646,30648,7.6912039e7
19067,30646,20869,2.059687e6
47785,30647,19702,2.668723e6
47021,30648,8464,7.6910747e7
57741,30649,30744,204323.
97042,30649,30409,180710.
82718,30650,16065,149430.
17986,30650,36842,216394.
11522,30651,31820,1.6554798e7
47788,30652,3761,2.12304e6
47095,30653,27931,7.6908163e7
60651,30654,29593,489827.
93132,30654,32023,43174.
44013,30654,12969,8581.
8028,30655,29096,6.227797e6
42804,30656,30430,3.13133e6
19489,30657,16836,2.777302e6
11858,30657,33190,2.818489e6
59202,30658,17688,38785.
101090,30658,35808,456011.
60631,30658,5267,516854.
43741,30659,1395,8.585556e6
59653,30660,19770,39662.
96888,30660,33053,50433.
96944,30661,33052,100018.
3914,30661,33053,6316.
26066,30662,4192,2.3441052e7
8636,30662,12331,124367.
26072,30662,30663,678811.
26073,30663,3985,611776.
26059,30663,12333,727370.
42771,30664,12331,620599.
26065,30664,30662,2.3253984e7
37853,30665,32708,7.703872e6
59771,30666,30483,38956.
100638,30666,32125,68.
60637,30666,30855,74981.
62834,30667,31144,967313.
34577,30667,30676,96142.
40189,30668,13273,1.194571e6
56,30668,35156,869436.
9100,30669,25442,331368.
35882,30669,8460,1.431341e6
58289,30670,26245,37517.
92430,30670,766,0.
30197,30671,28226,94225.
57175,30671,5700,362301.
34581,30672,32129,577791.
62836,30672,35411,786747.
62823,30673,32129,552766.
34576,30673,30674,177336.
34583,30674,36759,445404.
87826,30675,1986,0.
77936,30675,30677,611025.
59775,30675,32125,39249.
34588,30676,3359,154158.
62186,30677,5737,331.
101966,30677,850,609793.
13713,30677,30675,720.
37943,30678,30665,7.705164e6
18297,30679,36596,410795.
80254,30679,37357,2529.
9356,30679,37351,1.351998e6
79858,30680,27049,38808.
78834,30680,14362,75660.
66483,30680,14361,149627.
11393,30681,30608,1.087994e6
10821,30682,12799,1.088676e6
78838,30683,32177,37635.
15461,30683,14362,1589.
22707,30683,33483,12.
82634,30683,17514,303.
5936,30684,36777,96.
77968,30684,28834,37616.
46007,30685,18347,37131.
71872,30685,18349,386.
9775,30686,34106,910815.
12464,30686,20954,2.187855e6
6120,30687,18817,731476.
39977,30687,28514,145614.
54828,30688,11274,3.3972512e7
9620,30689,2763,1.043434e6
1548,30689,22908,175338.
95966,30690,29388,471255.
38112,30690,13821,233305.
15939,30690,33126,77616.
78166,30691,32357,876555.
47425,30691,13694,888468.
104924,30692,30693,46800.
67649,30692,17999,68559.
67643,30693,30692,38210.
104926,30693,19516,16325.
96894,30693,1230,12.
24700,30694,16768,210217.
105334,30694,30699,38795.
67647,30694,19516,70628.
46324,30695,30966,126677.
34310,30695,4279,8272.
90032,30697,15307,37517.
52166,30698,7381,6.156594e6
29979,30699,22906,7.
86226,30699,22622,10.
68437,30699,30694,37505.
100624,30700,17697,76314.
59626,30700,7879,189345.
101360,30700,17100,2477.
100552,30700,29895,296587.
73320,30701,30714,0.
18862,30701,30702,3505.
4553,30701,9607,34012.
73238,30702,9594,315981.
4296,30702,9607,412905.
19670,30703,11898,51038.
24985,30703,3330,78490.
34678,30704,3798,8.06826e6
21734,30705,27564,90506.
4745,30705,10061,44503.
91256,30706,6338,77635.
39884,30706,25899,113377.
35674,30707,24065,200116.
85580,30707,68,1.282386e6
88944,30707,23813,5380.
28811,30707,24351,431788.
41531,30708,10360,85446.
40429,30708,18921,14372.
91988,30708,18922,113480.
91490,30708,30710,159.
69268,30709,2818,5.311708e6
106276,30709,37522,5.702413e6
11642,30710,21674,88490.
40431,30710,30708,212.
76776,30710,36861,74035.
97762,30711,34680,144125.
52824,30711,32394,174967.
20403,30712,30713,40707.
81400,30712,24503,78051.
81402,30713,30712,40657.
66531,30713,19492,2027.
18865,30714,30716,12386.
4555,30714,30701,0.
73322,30714,19621,25131.
68655,30715,18880,1.235971e6
64152,30715,2575,1.107986e6
68691,30716,22436,186383.
105448,30716,19621,189492.
12977,30717,23259,153315.
11381,30718,9425,55707.
12976,30718,33119,95024.
46994,30719,4458,1.823337e6
1998,30719,30715,1.687435e6
86298,30720,30721,163659.
18568,30720,36915,17540.
41764,30720,37869,3.211224e6
92090,30720,318,7.6787e6
30118,30721,30720,135896.
87792,30721,30722,129142.
33135,30722,30721,102671.
87794,30722,30724,94630.
2310,30723,22175,2.629761e6
92320,30724,320,5515.
33137,30724,30722,69451.
87796,30724,31075,55840.
27996,30725,26506,22548.
102262,30725,15566,14969.
25253,30726,11360,0.
31571,30726,7076,559406.
89710,30727,21216,223682.
89982,30727,29208,77610.
36920,30727,23731,138799.
90394,30728,12000,26224.
48840,30728,3979,3.433352e6
38203,30728,10599,158947.
36924,30729,21216,348388.
87732,30729,17447,366996.
61535,30730,24051,596473.
26964,30731,18885,1.256583e6
99408,30732,465,37728.
45023,30732,13179,236346.
10990,30732,15180,213130.
49726,30733,37986,132934.
58389,30733,30740,1.025728e6
42005,30734,12307,37517.
7218,30735,29695,37517.
21823,30736,4465,1.650411e6
105780,30736,7042,901642.
25964,30737,35080,76907.
100646,30737,30770,117088.
72868,30737,2934,239386.
93486,30738,38153,992339.
33005,30738,38156,1.348192e6
90068,30738,34847,386913.
85726,30739,30761,121219.
42914,30739,5194,51875.
92642,30739,21506,482747.
29046,30739,33046,25.
58390,30740,7895,1.659643e6
29049,30741,30784,75032.
85728,30741,30850,38809.
59583,30742,26980,648350.
105822,30742,29527,4.296354e6
60535,30743,30732,400271.
13474,30744,7849,284597.
52259,30744,37502,602716.
12036,30745,15556,152602.
92634,30745,36357,1890.
76980,30745,16895,81.
22767,30746,17236,1.363883e6
3613,30746,11613,235446.
44988,30747,34929,31972.
93600,30747,31106,36543.
42908,30747,36357,276.
96668,30747,36519,12.
30854,30748,2867,865323.
104820,30748,32139,877648.
89970,30749,6447,8438.
61924,30749,34351,1.405379e6
78848,30750,30752,99.
30294,30750,37208,65561.
86392,30750,2185,20704.
44024,30751,12946,277156.
53412,30751,29651,658745.
93142,30751,31023,17338.
78850,30752,17745,18721.
15504,30752,30750,88.
33516,30752,4742,151473.
62725,30753,19706,787486.
35642,30754,25602,2.986617e6
33402,30754,23006,2.554259e6
104822,30755,3176,583705.
19718,30755,27369,572905.
59497,30756,26866,181620.
100462,30756,35582,217125.
67440,30757,3176,516028.
87750,30757,26421,533305.
56437,30758,33777,301226.
98964,30758,24523,232824.
86658,30759,8706,356112.
33029,30759,26421,346797.
67388,30760,32660,1.768876e6
85768,30761,30833,232824.
85756,30761,5194,84.
29048,30761,30739,262493.
89676,30762,9919,37517.
14836,30763,10865,24277.
20207,30763,10813,76176.
14863,30764,10767,40823.
20278,30764,7647,69938.
45593,30765,36546,6.7021423e7
28776,30765,36541,451238.
20273,30766,35920,184178.
16222,30766,10859,14599.
39502,30767,28339,1.2629727e7
33031,30768,8706,356468.
87756,30768,8707,551657.
64983,30768,34431,144798.
11704,30769,30771,1.183842e6
84270,30769,29446,1.18473e6
59781,30770,30737,128772.
100648,30770,30772,83311.
65166,30770,28373,10554.
11706,30771,35924,15529.
11705,30771,30774,1.190141e6
59783,30772,30770,80715.
76840,30772,30773,44576.
11780,30773,30772,43272.
76844,30773,34262,5839.
40804,30774,23419,1.073849e6
31256,30774,31687,1.378803e6
30306,30775,12532,1.6457503e7
45763,30776,2363,1.3039574e7
57339,30777,24081,37517.
104714,30778,30779,6.
57971,30778,26212,73706.
99590,30778,29429,97089.
75528,30779,17376,126130.
9298,30779,14617,94439.
67183,30779,30778,10.
104716,30779,30780,15575.
24106,30780,6832,2093.
67185,30780,30779,50.
83568,30780,24820,11677.
83324,30780,2013,59187.
87758,30781,30785,663587.
48788,30781,27417,608767.
29071,30782,30833,187565.
85746,30782,32796,155224.
83420,30783,19329,33740.
24238,30783,20434,43079.
29126,30784,32796,112545.
29120,30784,30741,77616.
87760,30785,30786,678020.
33035,30785,30781,638073.
90992,30785,27415,13875.
39249,30786,37176,381429.
33037,30786,30785,653987.
80984,30786,30788,997874.
5878,30787,30804,46911.
59291,30787,31383,602970.
80986,30788,18040,1.153909e6
90882,30788,26785,141349.
19728,30788,30786,988031.
83540,30789,30794,11345.
24433,30789,32845,29885.
24349,30789,7310,79413.
37112,30790,33280,1.503481e6
89818,30790,24,1.39221e6
91414,30790,35330,71008.
86666,30791,27497,1.239773e6
30858,30791,2877,1.210163e6
89896,30791,33054,0.
69033,30792,30556,1.381044e6
44872,30793,7963,1.1064376e7
83934,30794,38162,21.
83542,30794,4613,117885.
24435,30794,30789,3596.
25273,30794,6997,38809.
28826,30795,4619,3.831169e6
74006,30795,21405,219585.
24439,30795,4613,90230.
58497,30796,2108,9.958599e6
5141,30797,12505,8.4224711e7
59085,30797,31828,1.161778e6
16658,30798,32440,472074.
89178,30798,17238,452719.
29132,30799,30895,14.
85766,30799,30828,77420.
29116,30799,6909,112485.
85778,30799,25119,22.
60736,30800,12506,159535.
85958,30800,24437,1.099305e6
37543,30801,18679,1.104505e6
23812,30801,19102,318172.
90046,30801,36287,1.307308e6
32881,30802,26108,8.2629563e7
53771,30803,29979,1.756852e6
100318,30803,29998,28537.
59238,30803,11727,77045.
38866,30804,32950,45619.
16662,30805,17232,75978.
79516,30805,30809,284014.
16681,30805,17237,367901.
85548,30806,33338,7.
28730,30806,18179,661.
86566,30806,29579,33620.
30675,30806,26763,101318.
11018,30807,3385,167232.
58764,30807,12891,38935.
43259,30808,22979,11445.
92770,30808,22982,59767.
79518,30809,32984,165718.
83588,30809,30819,116421.
16683,30809,30805,274397.
61282,30810,18354,1.311214e6
52433,30811,31056,1.4096193e7
16687,30812,32984,104739.
98794,30812,37124,77361.
69402,30813,30818,248097.
105792,30813,27700,14346.
54578,30814,33025,7.621795e6
35219,30816,31624,2.183676e7
36800,30816,1741,5.930768e6
6646,30817,23834,3.0387723e7
105790,30818,30813,7767.
9113,30818,22982,266665.
24509,30819,30809,112545.
97732,30819,10542,38809.
83590,30819,18241,38809.
5992,30820,2161,1.674753e6
11405,30820,30717,58362.
25622,30821,11340,381310.
12577,30821,7077,1565.
16036,30822,30823,2.1885327e7
16037,30823,30824,2.1812912e7
16533,30823,12601,63.
79410,30823,26654,159783.
65042,30824,30826,2.181162e7
6658,30825,7132,3.0390307e7
25059,30826,10368,31207.
83852,30826,25283,224949.
65043,30826,30831,2.1827904e7
42170,30827,25095,3.7001803e7
78080,30828,30914,40.
13926,30828,30900,38809.
29118,30828,30799,75004.
12665,30829,21150,3.114341e6
2144,30830,32101,1.11116381e8
25050,30831,23849,502705.
83846,30831,26659,193020.
65044,30831,25889,2.203408e7
80970,30832,30849,651161.
36219,30832,32401,607165.
29122,30833,30761,225072.
85744,30833,30782,194025.
48096,30834,10314,1.002475e6
105796,30834,23,1.02079e6
84846,30835,28074,39070.
81422,30835,23204,104838.
59581,30836,12186,3.116925e6
4592,30836,24019,213068.
25739,30837,30895,38805.
29130,30837,12487,75018.
49404,30838,30519,1.747348e6
100890,30838,5463,41789.
59791,30839,30866,76313.
40737,30839,33462,229929.
4546,30840,32564,1.334707e6
38681,30841,32697,3.143695e6
104046,30842,23003,27743.
65629,30842,34798,710114.
40736,30842,30839,307521.
103324,30843,11371,0.
99948,30843,11358,78739.
58670,30843,11351,42562.
26387,30844,18464,24453.
29657,30844,18463,3.035981e6
28599,30845,6656,457303.
104190,30845,11790,421022.
53775,30846,30848,2.102671e6
53773,30847,6968,1.768694e6
22235,30847,29987,15888.
53776,30848,20970,2.101379e6
22259,30848,29983,0.
19714,30849,30832,637943.
70776,30849,18828,112204.
80972,30849,23142,773810.
29051,30850,30741,37517.
66574,30851,2026,17416.
81252,30851,30853,83751.
13750,30852,22458,187510.
75818,30852,30855,154913.
87892,30853,30856,121072.
47465,30853,26544,30.
20140,30853,30851,36077.
19740,30854,24336,854738.
80998,30854,30860,901685.
82308,30854,22542,38809.
9855,30855,30852,150001.
101092,30855,30666,77311.
60853,30855,7380,38809.
101216,30855,32125,0.
37042,30856,22346,422620.
33350,30856,30853,74672.
78410,30856,18742,1.483675e6
32172,30857,21401,2.168832e6
101704,30857,30861,133888.
4482,30858,30861,396534.
73284,30858,20927,333265.
23053,30859,21643,3.898582e6
23045,30859,26884,3.769705e6
84730,30860,18250,939127.
19742,30860,30854,932241.
61747,30861,30857,425046.
73282,30861,30858,369654.
4472,30861,1804,1.808632e6
40157,30862,22266,803726.
62960,30863,18457,273515.
39999,30864,24088,874412.
20241,30864,24094,47280.
19311,30864,9631,92.
21612,30865,24006,2.52343e6
59789,30866,16971,0.
14327,30866,34798,297137.
100654,30866,30839,13.
9647,30867,27696,2.8589245e7
6336,30867,19309,992435.
52456,30868,7208,632395.
25559,30868,34723,31.
41435,30869,18131,1.4679048e7
53266,30870,36019,917661.
52458,30870,30871,162377.
68492,30871,2350,161085.
15269,30872,30874,2.2045327e7
68499,30873,36225,125583.
68481,30873,30942,32918.
15268,30874,24040,2.2044035e7
899,30875,24104,115053.
2362,30875,10410,244440.
101104,30876,17728,112545.
66068,30876,13851,77616.
103980,30877,14506,41022.
65519,30877,34733,80252.
68502,30877,32157,40318.
15252,30878,28230,2.2529357e7
68510,30879,30880,1.910551e6
68503,30880,30153,1.909259e6
31932,30881,15470,2.2955636e7
65994,30882,25015,2.605511e6
546,30883,3441,2.2273325e7
14003,30883,3635,717244.
11044,30884,37016,1.103797e6
8505,30885,24195,306982.
75054,30885,36726,245604.
47540,30886,34659,1.364288e6
8514,30886,30891,1.279048e6
94766,30886,12191,76542.
100726,30887,37017,609973.
55295,30887,37013,617881.
15240,30888,27661,2.2601382e7
65989,30889,30080,2.584882e6
41428,30890,1460,1.5244692e7
20905,30891,21819,1.725623e6
3327,30892,20652,3.4420837e7
29107,30893,5194,95.
29140,30893,33046,41077.
43303,30894,5379,374459.
82254,30894,22790,408316.
29042,30895,30837,37513.
85776,30895,30799,14.
42944,30896,27130,536553.
898,30896,30875,215202.
63893,30897,21803,1.046663e6
13930,30898,30914,37819.
85730,30898,32500,63.
53809,30899,23768,112545.
73280,30899,32881,77616.
78078,30900,30828,37517.
85012,30901,31348,71750.
10998,30901,25158,2.
17104,30901,30335,2.573692e6
17100,30902,30315,2.701703e6
2610,30902,21743,881741.
17075,30903,21451,2.596511e6
69237,30903,31351,97764.
18018,30904,21638,4.510094e6
32877,30905,30005,8.0587206e7
1563,30906,32381,5.045631e6
14806,30906,21726,113422.
9690,30907,5233,7.9100696e7
19001,30908,20933,55335.
93550,30908,15502,162997.
31158,30908,20943,554552.
56496,30909,11080,1.076376e6
84510,30910,11992,10950.
29248,30910,17400,26567.
38597,30911,8073,1.462387e6
9689,30911,30907,7.8441988e7
27934,30912,33772,631740.
69259,30913,20193,2.846071e6
78082,30914,30898,38663.
13928,30914,30828,208.
85750,30914,25119,74989.
61026,30915,30913,2.847363e6
60816,30916,30912,633032.
2884,30917,31352,211469.
17073,30917,16840,2.623325e6
72580,30917,16839,9763.
5448,30918,37649,2.952533e6
82984,30919,24105,77522.
47897,30919,27310,111954.
56345,30920,11657,417428.
56495,30920,30909,103299.
98920,30920,27993,70854.
53045,30921,31314,674010.
30910,30921,14518,22921.
57205,30922,30923,8.744914e6
57206,30923,38065,8.743622e6
36270,30925,6716,37517.
36323,30926,1395,1.203336e6
96574,30926,2508,580602.
42660,30926,13333,9.159628e6
67093,30927,32287,2.847161e6
10438,30928,33352,44439.
61111,30928,30598,7.645039e6
42674,30929,37024,1.180402e6
42873,30929,28592,243139.
68355,30930,7123,88082.
9556,30930,28732,579115.
57730,30931,10602,7.5840157e7
16815,30931,27116,2.92732e6
64284,30932,1827,1.410433e6
103218,30932,28932,1.433761e6
79260,30933,35483,37517.
106330,30934,30147,100327.
10034,30934,17740,206800.
70477,30934,6749,38736.
75898,30934,17742,181649.
54694,30935,29523,0.
7711,30935,27684,284.
74664,30935,3183,37472.
67386,30936,33714,1.478218e6
27629,30937,5096,74767.
33619,30937,34829,1.122161e6
13186,30938,35863,1.216095e6
25174,30939,31413,666705.
23747,30939,6255,50821.
30468,30940,15101,75033.
51863,30941,35145,2.710855e6
22070,30941,30947,115536.
48946,30942,25877,2.8307592e7
45185,30943,30944,6.176356e6
65379,30943,32680,324968.
45186,30944,31932,6.825174e6
33567,30945,4339,367962.
87998,30945,37356,254216.
27638,30945,12166,679079.
22038,30946,35148,794597.
81586,30947,3586,77760.
20781,30947,35883,112537.
63021,30948,31841,7.337955e6
65329,30948,33916,123805.
57883,30949,4291,739543.
99548,30949,23604,291167.
27641,30949,30950,102537.
27642,30950,6840,102781.
97584,30950,4290,26525.
53201,30950,21750,17.
62750,30951,9738,1.715287e6
91350,30951,3310,72981.
8331,30952,29384,76549.
78890,30952,30954,0.
74952,30952,15045,130065.
74054,30953,13489,583901.
13188,30953,20636,436120.
15601,30954,30952,0.
78892,30954,30955,42632.
71944,30954,15045,252683.
1514,30954,21014,364264.
15603,30955,30954,53580.
83596,30955,15046,8815.
78894,30955,30959,12822.
14911,30956,308,2.31595e7
14910,30957,27010,2.3878649e7
54449,30958,36044,1.196616e6
54420,30958,27918,924.
30272,30959,15546,38809.
15605,30959,30955,24882.
86382,30959,15047,50150.
52388,30960,18801,194025.
80762,30960,15498,748228.
19177,30960,3133,232767.
97116,30960,278,309679.
896,30961,36928,481889.
56836,30961,30240,640605.
10544,30962,8466,1.25849e6
35884,30963,5689,1.255489e6
27650,30963,30962,174377.
22058,30964,30967,81900.
43584,30965,26699,333948.
56808,30965,14204,229349.
35117,30965,27741,3836.
11695,30966,16096,2.140433e6
46325,30966,6524,1.702688e6
22062,30967,30972,113040.
105012,30967,5046,29364.
55110,30968,22482,39800.
104244,30969,416,38809.
58866,30969,13857,75032.
14729,30970,5923,269255.
82246,30970,14679,312453.
57081,30971,15344,1.0445341e7
72504,30972,8969,14807.
22063,30972,34133,634541.
1125,30973,3143,1.076125e6
7372,30974,19049,37517.
59997,30975,9160,225087.
10901,30976,33391,4.050639e6
34923,30977,30975,226379.
4234,30978,34446,231547.
4235,30979,31029,1.50316e6
38623,30980,27385,28469.
90630,30980,32158,10657.
36939,30981,7594,36039.
31390,30981,37021,1.580109e6
86926,30981,37022,1.443765e6
43411,30982,24970,2.623146e6
1592,30983,30497,55942.
12056,30983,17756,255611.
59430,30984,31014,267762.
46955,30985,2123,5.847408e6
4272,30985,24677,924318.
60301,30986,19700,337533.
63815,30987,23441,842.
38632,30987,6162,38635.
90638,30987,541,638.
24086,30988,30989,732200.
18246,30988,32118,232972.
24087,30989,31081,420547.
18239,30989,7207,535526.
9301,30990,25964,332175.
91066,30991,30992,394082.
62423,30991,31434,435390.
91064,30992,25242,355337.
39444,30992,30991,397939.
4821,30993,35880,821847.
70056,30994,30996,569953.
18773,30994,31759,249310.
63898,30995,7915,96563.
105016,30995,30284,489.
67781,30995,5046,269.
70057,30996,23137,400213.
44271,30996,34436,4.454416e6
66603,30997,6994,487553.
99650,30997,6235,465564.
4203,30998,31024,228963.
83940,30999,36994,39219.
72252,30999,30150,269538.
28911,30999,27895,335904.
4186,31000,13937,357005.
41220,31000,31002,49548.
73170,31000,4950,205917.
24681,31001,28561,1.923457e6
76832,31002,13937,38104.
11749,31002,22154,64842.
65569,31003,28120,1497.
34500,31003,30150,223017.
104010,31003,9358,193643.
44870,31004,2593,9.630523e6
1678,31005,36969,3.463076e7
59427,31006,26939,163660.
1242,31007,33198,1.0760731e8
9459,31008,7920,1.07667814e8
64461,31009,24131,2.304871e6
55491,31009,34211,6.7442123e7
59764,31010,8489,1.351424e6
74030,31010,25146,38808.
6289,31010,29819,525273.
59433,31011,62,56629.
41245,31012,25376,685919.
40206,31012,38201,456729.
92912,31012,217,452.
92928,31012,18992,545312.
52117,31013,17695,38808.
96966,31013,741,187570.
52136,31013,34007,77614.
24116,31014,4472,303987.
95828,31015,23926,37517.
60968,31016,30488,225093.
3663,31016,77,1137.
95644,31016,17765,155220.
60003,31017,33641,2.265329e6
48361,31017,35589,38934.
11752,31018,33310,521218.
15548,31019,32865,1.620178e6
8702,31020,8553,100959.
9346,31020,31022,53507.
75144,31020,5761,52704.
20490,31021,12018,781271.
61473,31021,579,71954.
101532,31021,12015,8210.
75560,31022,31020,52397.
8742,31022,5983,14745.
44026,31023,30751,449423.
45555,31023,6479,23719.
4205,31024,30977,227671.
52395,31025,31028,341230.
19496,31025,22341,2.688538e6
15666,31026,29127,38793.
81454,31026,31711,75024.
57043,31027,31729,5.215476e6
24704,31027,18421,87028.
52396,31028,10566,15914.
101348,31028,25006,339940.
4201,31029,34458,1.501868e6
83514,31030,31890,11387.
52994,31030,36654,537149.
15949,31030,18783,80084.
16166,31031,20551,1.319988e6
45157,31032,19065,1.8085373e7
51565,31032,14452,4143.
105428,31033,26841,84580.
68631,31033,11197,396749.
52993,31033,31030,455175.
35411,31034,9625,19062.
88760,31034,34006,28763.
53053,31034,31033,213481.
92314,31035,11792,453665.
14522,31035,34979,1553.
13515,31035,17956,542896.
78404,31035,28014,39397.
65288,31036,1243,59.
69813,31036,37069,749159.
106002,31036,7037,736257.
15652,31037,2811,328111.
103126,31037,4973,235464.
64132,31038,31039,458207.
64140,31039,26094,456915.
27782,31040,1095,441455.
27783,31041,26099,8.628641e6
64142,31042,31043,2.1125258e7
64143,31043,24368,2.1123966e7
64144,31044,22193,108738.
64145,31045,31040,442747.
78934,31046,31048,42985.
102614,31046,16736,637285.
63325,31046,7162,476437.
71116,31047,33705,85587.
106682,31047,33910,49023.
78936,31048,31050,6049.
85654,31048,16739,1826.
15682,31048,31046,41690.
28931,31048,16822,1.
68023,31049,1420,75032.
105116,31049,653,38809.
15684,31050,31048,6046.
78938,31050,22444,3090.
69200,31050,16820,3700.
105686,31050,16741,39950.
76398,31051,34660,72244.
5746,31051,14525,38131.
32958,31052,4102,37517.
19767,31053,5153,78835.
78942,31053,27875,38809.
15688,31053,22444,32.
81020,31053,16743,151183.
36460,31054,6776,37527.
86098,31055,36471,38.
36950,31055,30575,74994.
89728,31055,25663,38809.
18626,31056,16821,1.4094901e7
46546,31057,37224,37517.
22408,31058,24609,2.0750379e7
55260,31058,31062,48269.
6062,31059,32788,474410.
73988,31059,31515,451810.
33715,31059,17220,416.
39807,31060,31099,792751.
87940,31061,552,2.801251e6
32795,31061,9473,7.467092e6
22270,31062,23023,563946.
36957,31063,31064,75592.
36958,31064,34854,38809.
65573,31064,9358,112914.
16120,31065,37044,1.253603e6
39806,31066,31060,574775.
39937,31066,36590,2.815779e6
70812,31067,8022,439519.
10160,31068,31069,3.643198e6
388,31068,33358,1.385423e6
68829,31069,5876,3.641906e6
28215,31070,27102,8.8837115e7
4386,31071,14134,8.525734e7
68862,31072,1409,3.639322e6
21168,31073,34355,365129.
81784,31073,31461,599064.
84564,31073,3291,106608.
42268,31074,9905,1.4187869e7
33139,31075,30724,34269.
91672,31075,33509,11.
99060,31075,25007,26256.
56800,31076,11196,1.10365e6
32356,31077,12717,301475.
17893,31078,30484,46918.
55820,31078,24534,1.5572699e7
48746,31079,31080,25347.
31973,31079,31083,1.1035153e7
97858,31080,31129,25567.
32106,31080,31083,635677.
102296,31080,38025,116421.
24088,31081,31108,33237.
106266,31081,522,324898.
70349,31081,14404,146197.
65732,31082,27446,240654.
104096,31082,27815,209821.
31974,31083,8737,1.1669538e7
70741,31084,33108,5.961167e6
3287,31085,23298,411821.
70743,31085,23324,5.564126e6
70819,31086,17916,86614.
86154,31086,16359,48584.
41544,31087,32362,6.063746e6
5937,31088,13864,2.127539e6
56166,31088,24638,5.1606695e7
2095,31089,30126,2.788036e6
41539,31090,34000,6.393632e6
69057,31091,37072,1.228721e6
10924,31092,6744,1.894334e6
50700,31093,32671,8.173638e7
49325,31094,16372,2.387613e6
69867,31095,11018,3.48979e6
69043,31095,36332,119864.
38320,31096,12434,607407.
93944,31096,17771,875080.
43775,31096,13930,93951.
60419,31096,973,781153.
10604,31097,36226,2.242139e6
66291,31098,36770,38809.
101342,31098,31107,40072.
104362,31098,22165,184679.
22005,31099,20865,791459.
99380,31100,3827,116288.
23670,31100,25031,39025.
57521,31100,2719,112481.
50782,31101,36842,801368.
49258,31101,16695,882479.
41552,31102,31815,5.738226e6
35122,31103,33412,116004.
21766,31104,1959,205452.
26160,31105,32099,315159.
63026,31105,32327,6.441386e6
96660,31106,18210,60188.
44990,31106,30747,30423.
61073,31107,31098,109677.
74428,31107,29695,1296.
31278,31108,14404,421623.
39314,31109,33403,299973.
41607,31110,31522,1.191181e6
1908,31111,15234,128.
3725,31111,7124,93332.
72936,31111,25341,57660.
72164,31111,16887,45.
39465,31112,30457,1.1470147e7
39721,31114,17848,719272.
28683,31114,20250,38809.
67720,31115,33677,5.3343051e7
79,31116,19505,654185.
11179,31117,16361,873314.
43934,31118,7236,150939.
77538,31118,21583,78265.
11181,31119,31120,300922.
76104,31119,12259,418718.
10401,31119,12253,319253.
48323,31120,13782,299630.
53287,31121,18690,6.503908e6
2130,31122,15108,7.2686214e7
68950,31123,6822,295980.
6300,31124,31823,7.063978e6
97324,31125,34058,116394.
52749,31125,13653,150029.
25681,31126,31128,38438.
102908,31126,18684,45151.
21571,31127,14209,8.75077e6
70635,31127,14212,7.1156291e7
5055,31128,4093,44560.
84130,31128,31126,37937.
53694,31129,31080,641065.
97860,31129,5452,19413.
97122,31129,31133,28445.
26076,31130,27272,653220.
72956,31130,24155,37552.
74532,31130,555,38783.
65744,31131,4164,36671.
105224,31131,3300,68558.
43083,31131,22054,30270.
2819,31132,21128,994.
2795,31132,33503,487579.
92112,31133,31137,28380.
52398,31133,31129,642355.
44247,31134,10896,7.9913521e7
22156,31134,25079,870302.
15166,31135,33572,2.1866736e7
44245,31136,10380,7.9805741e7
92110,31137,31139,28315.
41853,31137,31133,643582.
7428,31138,5695,2.12631e6
49554,31138,26575,417364.
41851,31139,31137,644809.
87286,31139,31142,28250.
47088,31140,31136,7.9807033e7
45389,31141,15986,7.9809617e7
57792,31141,27972,1.564665e6
32095,31142,31139,646036.
53886,31142,4191,28183.
105308,31143,25378,174883.
47929,31143,23309,406908.
62835,31144,30672,1.229279e6
34587,31144,30676,59308.
28824,31145,1658,3.68745e6
48941,31146,27474,2.123898e7
45388,31146,31141,8.1375574e7
35456,31147,21579,201068.
46717,31147,17772,733824.
26983,31148,11620,7.392367e6
42071,31149,17913,1.096091e6
