eid,source,target,EdgeBetweennessCentrality
28614,9009,94,175454.
11900,9010,2465,10322.
10015,9010,3778,3.
9171,9011,8514,10497.
15022,9011,9018,61890.
26876,9011,1261,41950.
20816,9012,10834,6379.
3469,9012,8956,19730.
9137,9012,1847,7761.
893,9013,9017,2.059341e6
2780,9013,8026,222013.
14580,9014,7722,183274.
18638,9015,1668,537830.
6362,9016,7227,581479.
885,9017,2238,2.059169e6
13361,9018,8505,10497.
26874,9018,9011,62922.
15020,9018,5534,82510.
22210,9019,3771,74213.
11173,9019,198,128968.
26944,9020,8717,53087.
13515,9020,8159,59467.
11223,9021,8866,12968.
2726,9021,7479,793027.
23642,9022,9256,94401.
12254,9022,10197,103160.
28362,9023,7065,21223.
14101,9023,7147,264736.
16638,9024,8069,544302.
19908,9024,8991,615350.
2052,9025,8977,49346.
2064,9025,2719,194414.
13351,9026,8979,41294.
14064,9031,9036,115864.
14577,9032,10836,121888.
12969,9033,2487,62952.
12973,9033,9311,72233.
6580,9034,681,174002.
12834,9034,4805,177709.
6724,9035,333,2.093411e6
9233,9035,8126,3.194269e6
14066,9036,9037,115692.
14069,9037,9038,115520.
14070,9038,1122,115348.
14065,9039,7074,97767.
18760,9040,3969,114277.
23374,9041,3141,27317.
1103,9041,7582,95649.
14071,9042,9043,891328.
19047,9043,41,891156.
3451,9044,9922,112770.
22470,9045,6941,35427.
15520,9045,3799,31336.
17988,9046,9061,41084.
28302,9046,8438,9980.
28104,9047,9048,118386.
9035,9047,8829,165821.
13727,9048,5777,113768.
17245,9048,9047,161355.
23230,9049,9312,20648.
15150,9049,9708,10497.
2599,9050,3130,453.
16918,9050,2125,1.377801e6
22178,9051,3352,20990.
7831,9051,5459,10497.
13139,9051,7429,267800.
25854,9051,7965,230470.
19046,9052,5008,48917.
6345,9052,9057,23574.
22474,9052,9058,19116.
5352,9053,5809,77710.
14295,9054,2720,152966.
14032,9055,4481,30969.
19190,9055,6245,20992.
2873,9056,5249,173831.
6340,9057,9058,23499.
6344,9057,6674,14941.
25902,9058,5979,10497.
6347,9058,9052,42271.
23560,9059,6802,26719.
8033,9059,3997,26089.
10044,9060,6034,62952.
17321,9060,10237,72233.
11416,9061,9063,129439.
4369,9062,4821,2.090598e6
2872,9063,9056,129267.
8523,9064,5603,33458.
8527,9064,36,23556.
17979,9065,8624,435236.
9093,9065,10505,394572.
18245,9066,5768,53018.
5824,9066,4826,9679.
17481,9067,6965,1.339292e6
28958,9068,5681,278073.
18814,9068,7234,272272.
10526,9069,1873,77126.
7896,9070,9083,109292.
16369,9071,388,166617.
9673,9071,3245,159190.
21470,9072,6034,51605.
4441,9072,5255,41976.
4364,9073,8351,490358.
16040,9074,10338,6.252411e6
7885,9075,9099,76341.
1567,9076,618,138277.
2168,9076,8301,104582.
10703,9077,10130,14064.
24554,9077,1875,67107.
4363,9078,9073,196.
4366,9078,5767,488502.
10631,9079,1232,119703.
8325,9079,10414,63448.
8309,9080,2153,22818.
25766,9080,9089,13885.
4362,9081,9078,488870.
14191,9082,172,10325.
7892,9083,9141,109120.
15874,9084,8699,53884.
24388,9084,8749,8888.
28278,9085,323,50094.
10518,9085,5316,244413.
8986,9086,9761,66275.
23798,9086,2625,80117.
28172,9086,2823,10475.
7883,9087,10366,64733.
929,9088,10265,37939.
9282,9088,9378,0.
23958,9088,9380,25174.
12994,9089,9080,12784.
25764,9089,9093,3678.
7750,9090,4073,34437.
10543,9090,2495,25243.
11702,9091,9535,315.
25166,9091,8255,563602.
11834,9092,8997,98841.
27744,9092,4759,22947.
10567,9093,5352,3301.
24604,9093,9369,12158.
12992,9093,9089,2749.
20636,9094,4073,21701.
7753,9094,9090,35598.
3166,9094,9380,36632.
469,9095,3173,339370.
23900,9096,432,117.
20270,9096,6703,10497.
9205,9096,10311,20568.
7144,9097,2857,31074.
192,9097,9100,158.
9857,9098,8370,169766.
10110,9098,5220,102046.
1208,9099,9217,75949.
7886,9099,9087,220.
193,9100,9125,228866.
14104,9101,10413,10325.
19888,9102,8164,19351.
20652,9102,7702,55049.
2032,9103,5772,253053.
20150,9103,10413,9743.
14103,9103,9101,10497.
197,9104,9115,33609.
196,9105,9104,324.
10709,9105,9149,226963.
16671,9106,7077,1.193916e6
16673,9107,9713,91930.
26636,9108,2437,20981.
14992,9108,10671,56506.
2976,9111,6477,83989.
17685,9112,10170,269755.
16931,9112,10179,10287.
13741,9113,1305,10496.
25672,9113,9172,10497.
12581,9113,6191,30978.
16945,9114,10588,97317.
198,9115,9097,31404.
18708,9115,9125,2033.
11279,9116,6602,4.309069e6
5093,9117,3810,419958.
23626,9117,3868,340913.
2185,9118,7018,1.030609e6
20234,9118,8778,869124.
28758,9119,3723,274022.
14201,9119,9118,294489.
27692,9120,10589,4.598057e6
16506,9120,10622,4.399884e6
6707,9121,2936,24089.
14158,9121,1219,1965.
5131,9122,65,20991.
5998,9122,818,249774.
22284,9122,5461,70696.
14019,9122,1673,371079.
26402,9123,1522,22151.
15937,9123,9684,334553.
27348,9123,10874,198588.
22702,9124,5421,7010.
5087,9124,3846,46426.
12322,9125,5360,188640.
194,9125,9135,42087.
7894,9126,10161,96824.
19836,9127,10622,4.607309e6
16513,9127,6614,4.409787e6
7738,9128,9810,602778.
14397,9128,9133,4.348001e6
15016,9129,2066,64422.
25118,9129,7099,10497.
26870,9129,5534,42684.
17935,9130,4223,10325.
1995,9131,6425,62163.
12624,9131,6241,301913.
22114,9132,2192,10537.
15683,9132,2952,20427.
9541,9133,9134,4.347829e6
9565,9134,9136,4.347657e6
195,9135,9105,227459.
9566,9136,9137,5.071913e6
16528,9137,6625,5.261004e6
27696,9137,9138,4.972499e6
16515,9138,9137,5.161762e6
23156,9138,9139,4.978111e6
7719,9139,9138,5.167546e6
23146,9139,9142,4.983734e6
4149,9140,7168,139302.
8007,9140,7482,29.
23314,9140,10654,13682.
7889,9141,9075,35125.
7893,9141,9126,73823.
7693,9142,9139,5.173341e6
23150,9142,1675,4.990384e6
8000,9143,10654,175451.
10820,9144,7851,113798.
7727,9145,10726,6.300749e6
19688,9146,9147,1.220373e6
1155,9146,3735,1.199058e6
27872,9147,10744,1.210745e6
1157,9147,9146,1.189493e6
5447,9148,1818,14421.
15662,9148,10805,306993.
10708,9149,9104,33457.
27276,9149,9178,237217.
16295,9150,10102,393785.
16201,9151,5295,393441.
11586,9152,2435,334653.
11954,9153,7137,9954.
26840,9153,7895,14776.
14962,9154,7285,34012.
6349,9154,2782,16440.
17939,9155,10585,214876.
6990,9155,8620,792416.
7003,9155,9974,359276.
15803,9156,845,20650.
20460,9157,5211,6997.
9902,9157,2803,363809.
8919,9160,5761,52465.
8843,9160,1846,345014.
7804,9161,8189,0.
17562,9161,5326,22496.
23206,9161,8957,52399.
2846,9162,4461,952336.
5297,9163,8836,20685.
10699,9163,4214,263284.
11620,9164,1678,1.199984e6
22446,9165,674,154804.
9656,9165,770,600307.
3669,9165,9166,79865.
3486,9166,2679,79693.
25994,9167,10187,469506.
2172,9167,1327,456237.
16191,9168,925,615901.
15136,9169,5941,2.882811e6
10716,9170,9185,271513.
869,9170,8900,10281.
604,9171,775,1.302327e6
12842,9172,9113,10325.
18466,9173,3872,113465.
28720,9173,129,104880.
11655,9174,3340,344077.
15666,9175,9176,765120.
10536,9175,9190,103319.
15667,9176,183,853624.
16119,9177,9805,1.556933e6
27278,9178,2769,258049.
15807,9178,9149,43883.
18635,9179,1139,640061.
212,9180,9178,11939.
27634,9181,3362,31499.
16434,9181,3324,50246.
7912,9182,8963,5.107872e6
11803,9183,10291,530952.
213,9183,9180,11121.
5996,9184,9164,239327.
5995,9185,9184,198149.
10718,9185,9329,261087.
13216,9186,4590,2.132767e6
18340,9187,7096,161241.
28696,9187,2651,141256.
13189,9188,7752,40994.
25888,9188,7745,83923.
26064,9188,5007,31932.
7959,9190,9176,88676.
13093,9190,1745,92878.
2951,9192,4860,1.009326e6
24074,9193,10445,3.624532e6
16426,9193,3574,3.524512e6
28750,9194,8432,10497.
28760,9194,9202,13992.
18434,9194,8357,6656.
11218,9195,4544,433842.
623,9195,4593,736196.
21954,9196,8721,130.
14841,9196,4321,10902.
18575,9198,9942,2.147028e6
6004,9200,7878,672960.
9213,9200,6183,197821.
27402,9201,5131,138417.
19073,9201,7859,159493.
28818,9202,7409,20606.
18449,9202,9194,14326.
18596,9202,1270,3727.
14549,9203,9225,10571.
3113,9203,3690,226688.
11239,9204,1528,773359.
11343,9204,7475,70262.
4443,9205,6355,1.006099e6
11348,9205,9500,798610.
14443,9206,6096,60661.
23328,9206,7701,94289.
3862,9207,5256,195776.
3868,9207,9350,188640.
21070,9207,5343,57.
17757,9209,9409,89352.
17908,9209,9637,379557.
18342,9211,7101,160897.
17694,9212,7926,2.031109e6
10982,9213,3716,190790.
24806,9213,2599,199534.
1237,9214,8874,113675.
2958,9214,9738,376952.
19716,9214,9215,9524.
19718,9215,9216,73924.
1225,9215,9214,394031.
19720,9216,9217,12388.
1206,9216,9087,64685.
1227,9216,9215,51197.
1229,9217,9216,54518.
19722,9217,9219,9561.
1287,9217,199,177814.
19884,9218,9233,72102.
10688,9218,8930,94021.
1231,9219,9217,153728.
19724,9219,6009,187313.
790,9221,9592,10496.
2400,9221,9236,30972.
17910,9224,7366,10325.
14545,9225,3576,10399.
12937,9226,9920,3.415793e6
16998,9227,706,35.
13297,9227,9228,72204.
12037,9228,706,52434.
13298,9228,710,103312.
20992,9229,7028,31418.
3745,9229,7453,41192.
3810,9229,5959,29.
12823,9230,8099,2.731611e6
4840,9231,3905,854447.
21344,9232,8582,661673.
4402,9232,6847,900796.
1517,9233,9218,104374.
17961,9233,10403,10497.
28474,9233,9234,92458.
17963,9234,9233,125074.
28476,9234,9235,229842.
17965,9235,9234,134689.
28478,9235,5468,239951.
20362,9236,9221,20990.
13930,9236,9237,41292.
2347,9237,8612,61932.
26302,9237,9236,31482.
15125,9238,9241,586500.
10478,9239,9240,13423.
2276,9239,4035,42.
6097,9240,2035,111595.
22358,9240,9244,73361.
10481,9240,2715,288715.
15126,9241,15,506526.
17589,9241,4287,79802.
8664,9242,9246,2.21666e6
9227,9243,5508,4280.
15342,9243,7108,6045.
6099,9244,9240,103322.
22360,9244,5377,52465.
10479,9244,9239,10535.
8657,9245,6752,213826.
11872,9246,4458,1.661652e6
8665,9246,3596,554836.
4260,9247,7558,1.903963e6
9886,9249,4138,259777.
17143,9250,10601,71166.
16891,9250,3567,8924.
28030,9250,3583,129045.
14765,9251,6320,20648.
26414,9251,10220,10497.
12534,9252,8113,20272.
25528,9252,9253,10497.
24102,9252,4550,21822.
12536,9253,9252,10325.
15996,9254,5372,132242.
27376,9254,1519,10261.
18345,9255,2659,137125.
23588,9256,4645,83920.
8620,9256,9022,92853.
17181,9257,6683,10325.
10697,9258,9234,127941.
21956,9259,9260,10325.
21870,9260,5480,182404.
5249,9260,1466,112091.
5402,9260,9259,10497.
16379,9261,3592,3.398815e6
16384,9261,3085,3.524436e6
6931,9262,1874,179592.
4846,9263,6977,989766.
468,9263,7619,4131.
17077,9264,1781,30969.
26984,9264,9982,20992.
6729,9265,2474,12618.
22734,9265,402,5766.
3067,9266,760,282710.
5452,9266,2697,182515.
16993,9267,5904,375134.
1698,9267,1923,514680.
10645,9268,4763,51788.
14112,9268,7893,10496.
28640,9269,4336,545867.
18251,9269,3149,523863.
8465,9270,436,31316.
23794,9271,9763,60746.
20136,9271,6485,61566.
16041,9272,9074,6.252583e6
17621,9273,5584,10325.
23352,9275,4521,843917.
4174,9275,1918,236193.
9105,9275,9478,667677.
5130,9276,604,787212.
22156,9277,8113,10363.
5805,9277,10531,17.
15101,9278,1938,6094.
21894,9278,1574,19912.
13202,9279,2772,787556.
5404,9280,9279,787728.
5409,9281,9324,136147.
12401,9282,4626,61938.
8378,9283,8619,648553.
23518,9283,996,653571.
12171,9283,1431,41968.
5412,9284,2195,924735.
11242,9285,8161,1.150983e6
12912,9285,6841,68957.
7135,9286,382,789776.
7679,9287,75,152260.
23142,9287,8870,129041.
2045,9288,2390,36088.
27160,9288,9606,39515.
8154,9289,10635,1.788931e6
2733,9290,1395,62795.
28630,9292,10017,37323.
18227,9292,367,7058.
2829,9293,9290,62952.
4138,9293,9436,72233.
8162,9294,10632,1.402622e6
8451,9296,6809,1.196878e6
11622,9296,10621,969.
11686,9297,9513,406956.
11625,9297,9298,405068.
8516,9298,9483,10401.
11626,9298,1303,1.27438e6
14232,9301,7440,493956.
671,9301,5906,632289.
28160,9302,1635,117345.
7688,9302,8870,150629.
7809,9303,6273,1.616049e6
3544,9304,9308,2.499503e6
25062,9306,9321,72233.
11402,9306,10134,62952.
15521,9308,9331,2.499331e6
6287,9309,4531,20649.
17837,9310,10395,31820.
25760,9311,9033,73437.
3341,9311,9557,401607.
12971,9311,5086,494486.
29064,9312,8496,30969.
7843,9312,9049,20992.
12183,9313,1213,274825.
15271,9314,9313,274996.
11864,9315,1442,307279.
3148,9316,9317,5.420855e6
3149,9317,680,5.286451e6
16892,9317,4555,134232.
104,9318,9425,109188.
13769,9319,9322,5.305903e6
3151,9319,964,89220.
17547,9320,2328,39225.
17849,9320,5230,305025.
28272,9320,7495,187502.
11476,9321,9306,73437.
25060,9321,9735,82544.
25362,9322,9386,5.313772e6
12101,9322,964,5.172003e6
21274,9323,5008,209028.
21780,9323,6896,50219.
21228,9323,346,104854.
21222,9323,9326,257936.
17612,9324,39,6.569587e6
23246,9325,8978,28406.
3432,9325,6118,456478.
20798,9325,10471,308889.
4168,9326,9323,204887.
16400,9326,9804,269607.
10715,9327,9170,281966.
10714,9327,8900,31241.
6461,9328,562,457561.
22478,9328,6255,126204.
19848,9329,3336,250698.
24662,9329,9185,187895.
6266,9330,3717,224.
6290,9330,4103,248464.
6397,9331,9357,2.499159e6
24750,9332,10088,20992.
27408,9332,1307,96337.
4721,9332,6391,112385.
28784,9333,3192,311981.
18479,9333,5366,317813.
20556,9333,5359,1475.
17378,9334,10101,667531.
9106,9334,9478,611847.
17830,9335,7988,274023.
28410,9335,9638,520514.
25864,9336,7136,41964.
8215,9336,7130,15.
13149,9336,7978,51590.
16015,9337,3054,557532.
8369,9338,7134,3298.
23512,9338,2502,246746.
11283,9339,10912,112843.
8150,9339,9351,1.524415e6
15042,9340,5336,107277.
4073,9341,9362,54191.
1515,9341,8059,44584.
23638,9342,1735,2662.
10175,9342,8733,561223.
8616,9342,9343,466999.
10174,9343,9353,490128.
24794,9344,9568,87769.
26264,9344,10202,82487.
24336,9345,3689,127358.
10197,9345,3686,140181.
7699,9346,9996,443103.
9112,9346,5431,371619.
7412,9348,6266,251391.
23046,9348,9517,239364.
9716,9349,1735,181100.
3866,9350,1191,10497.
3889,9350,5917,167712.
21068,9350,9207,185544.
6723,9351,9352,1.524243e6
6983,9352,9354,5.198894e6
4999,9353,10667,490029.
8613,9353,9349,10265.
8161,9354,9359,5.206456e6
20088,9355,5456,881940.
1887,9355,5482,915573.
9091,9355,3942,83342.
8170,9356,1583,5.285433e6
6408,9357,1797,2.498987e6
10328,9358,9439,41412.
8153,9359,9372,5.206284e6
16139,9361,2328,85769.
11929,9361,2618,6672.
27476,9361,4732,22061.
10616,9362,3274,38.
24624,9362,5287,74790.
8607,9363,10709,1.583668e6
8606,9363,10118,1.636272e6
25486,9365,1388,1721.
12403,9365,3470,185212.
13018,9366,7241,22037.
12260,9366,10811,30582.
19436,9369,2210,18823.
10569,9369,9093,12181.
8533,9370,9356,5.285605e6
8530,9372,3502,5.206112e6
24808,9373,3427,59655.
5133,9373,10205,63659.
19806,9374,1602,102616.
1352,9374,1605,31483.
5229,9375,3515,5.283757e6
27976,9375,9388,115559.
17250,9376,384,10325.
23956,9378,9088,0.
9286,9378,10046,157486.
2015,9379,7426,18128.
9284,9380,9088,37280.
20634,9380,9094,24354.
3170,9381,4073,66744.
22788,9381,8181,57975.
6459,9382,8196,1.925061e6
23952,9383,1745,68181.
6825,9383,8181,77178.
977,9384,8140,1.127428e6
22532,9384,4101,807473.
11367,9385,3627,1.205173e6
11371,9385,7579,156678.
23266,9386,489,29793.
12103,9386,9322,5.180044e6
2260,9386,9388,5.291849e6
1958,9387,3660,6506.
15610,9387,6228,1.474879e6
27190,9387,6229,1.161349e6
23258,9388,4695,5.415019e6
16983,9388,9375,5.26416e6
11659,9389,4114,1.172675e6
1363,9389,4085,513639.
11662,9390,9391,1.213032e6
11663,9391,9174,344249.
15665,9391,9175,868611.
8138,9392,7483,31148.
24246,9392,10863,10497.
12261,9393,5134,201996.
21152,9394,848,3.
15440,9394,9415,30969.
20048,9395,5182,134384.
1831,9395,4725,152570.
25846,9395,6526,94562.
11831,9396,6306,5.143203e6
11373,9397,3640,1.204657e6
10795,9398,2896,538101.
10762,9398,1716,503268.
10248,9399,1020,1.673525e6
8640,9399,7039,13133.
14795,9400,6072,0.
26722,9400,6082,8308.
14801,9400,6083,2017.
25534,9401,5673,41355.
25916,9401,7778,21075.
12545,9401,4444,10497.
12123,9402,5843,1.673181e6
18187,9403,7410,1.252148e6
8295,9404,9682,211.
10554,9404,4123,119838.
24592,9404,7741,51471.
6418,9405,9468,2.498643e6
10740,9406,8632,869127.
4972,9407,3368,43799.
26300,9407,3998,3294.
3988,9408,9440,44785.
3990,9408,5051,152520.
8357,9409,6242,364420.
26630,9410,5820,83920.
10909,9410,9414,92853.
26900,9411,184,20648.
7169,9411,9462,10497.
12626,9412,1704,229170.
2761,9412,7297,20626.
10950,9413,708,30969.
27458,9413,10054,20992.
14615,9414,9433,113484.
20322,9415,4323,7.
15441,9415,9421,51605.
8276,9416,2964,10322.
23458,9416,2799,3.
17054,9419,5479,13791.
21158,9421,7907,11.
15442,9421,9451,72233.
7962,9422,6256,7561.
22636,9422,6325,158437.
6584,9422,846,30632.
4335,9423,9595,419487.
24356,9424,6458,115495.
10134,9424,5070,118804.
102,9425,680,109016.
11370,9426,9403,1.25232e6
3146,9427,1404,4.881004e6
15259,9428,2041,19841.
27008,9428,2131,27391.
26998,9428,717,46449.
282,9429,8116,2.564236e6
11465,9430,7843,867081.
8980,9431,5393,10346.
8284,9431,2823,59.
12475,9432,9382,1.925233e6
3332,9433,10661,123768.
14616,9433,7943,115376.
24822,9434,2626,349239.
11030,9434,795,439530.
4430,9435,5691,34160.
11472,9435,5550,832577.
4136,9436,8300,81288.
21208,9436,9293,73437.
15423,9436,10885,1256.
22640,9437,1585,20.
6588,9437,6325,13540.
7397,9437,10013,156598.
519,9438,4285,18298.
11409,9438,2453,889087.
3987,9439,5051,41240.
6992,9440,4937,16773.
3989,9440,9358,27840.
1636,9441,2136,115041.
1169,9442,10011,7967.
7964,9442,1588,15336.
19696,9442,6069,10496.
2149,9444,3638,10957.
26180,9444,5462,86237.
6462,9445,612,1846.
15921,9445,10630,99795.
7393,9446,265,102157.
18381,9446,4027,41717.
11588,9447,9819,13830.
7392,9447,9446,105810.
1600,9448,9449,641172.
13925,9448,7669,25195.
1601,9449,9454,667597.
23596,9450,3468,62952.
5679,9450,4645,72233.
15443,9451,202,92853.
21160,9451,2182,15.
2014,9452,9461,180410.
20144,9453,2698,163526.
2028,9453,9475,146932.
25542,9454,7667,290676.
12569,9454,1468,726185.
7941,9454,1239,379515.
2012,9455,9459,175929.
18207,9456,9710,3.30045e6
2025,9457,226,2.861884e6
1999,9458,9456,3.300622e6
899,9459,2704,112204.
2013,9459,9452,63553.
6774,9460,9975,280599.
16754,9460,8303,328754.
2008,9461,9474,180238.
22962,9462,9411,10325.
2011,9463,9455,165155.
2020,9463,4743,11179.
26666,9464,7285,3116.
14759,9464,414,33475.
18241,9465,9467,100810.
18905,9465,4605,58012.
24124,9466,10873,159823.
27630,9466,3324,60270.
16430,9466,2590,223767.
18238,9467,9476,73573.
20142,9467,837,30742.
106,9468,9473,2.498471e6
11349,9469,4879,683091.
17724,9469,4767,1.423945e6
6927,9470,3067,1.024901e6
18240,9471,9465,52113.
6929,9472,3066,1.005853e6
22850,9472,5710,68872.
6419,9473,9479,2.498299e6
2009,9474,9475,29746.
18016,9474,9453,150320.
2010,9475,9463,176506.
2000,9476,7049,41836.
18239,9476,9471,31565.
2024,9477,9457,2.862056e6
23872,9478,9275,611801.
9107,9478,9334,667551.
6434,9479,8394,2.30918e6
15327,9479,8053,188947.
28846,9480,8929,9159.
8190,9480,2442,16666.
18654,9480,110,18509.
12610,9481,10573,152424.
11687,9482,9512,10805.
8576,9482,9483,869656.
23580,9483,9298,879885.
12609,9484,9481,52259.
4039,9484,3002,414661.
8017,9485,7482,170929.
8042,9485,9143,155105.
27284,9486,10586,290747.
9846,9486,4724,314718.
11346,9487,10182,1.45529e6
2393,9487,10191,732821.
11886,9488,6754,2.160462e6
7918,9489,10322,127231.
16617,9489,9499,172075.
23270,9489,1557,115357.
18687,9490,509,326312.
28872,9490,4430,301296.
4179,9490,6895,170890.
13726,9491,8490,49001.
12607,9491,2757,102047.
15710,9493,6751,2.991138e6
1911,9494,5170,80599.
26212,9494,9653,89709.
381,9495,5468,763344.
660,9495,6725,823475.
5937,9496,434,113809.
20856,9496,454,107877.
27770,9497,9499,258973.
18691,9497,4430,192021.
21204,9498,8300,402325.
4132,9498,1558,427939.
27766,9499,9489,248827.
16628,9499,9497,182049.
5085,9500,7538,798438.
27962,9502,7706,24558.
16283,9502,5827,5372.
16933,9502,9510,85637.
16802,9503,192,10325.
938,9504,1811,3.409857e6
4151,9505,3108,830844.
23624,9506,2533,10325.
12987,9507,9226,3.415965e6
27706,9508,290,498159.
24988,9508,9765,463572.
10295,9509,9625,3.739643e6
27950,9510,5800,24.
9427,9510,6938,102732.
27960,9510,9502,24753.
7654,9511,9904,12862.
23120,9511,9818,854562.
10199,9511,1983,42053.
11688,9512,9513,95.
2903,9512,8797,10538.
18139,9513,8797,406879.
16009,9514,7304,699753.
11467,9516,1073,644309.
7066,9516,9838,186019.
27118,9517,8841,271871.
20204,9517,4099,182185.
7410,9517,9348,250507.
11708,9519,9536,184878.
1437,9519,6140,187.
25172,9519,9534,899.
14305,9520,9580,499083.
23594,9520,7725,681427.
4486,9521,4530,10325.
15746,9522,7233,2.878479e6
15742,9522,7255,115411.
22944,9523,9958,668947.
2946,9523,8055,354737.
7543,9524,9527,5832.
18019,9524,10199,220139.
25814,9525,7845,250892.
10271,9525,8846,287592.
11277,9526,2700,2.867255e6
7544,9527,9788,431861.
2392,9528,9550,381574.
2396,9529,2849,387898.
28042,9530,1005,235446.
11067,9530,1006,8495.
27338,9531,3643,160088.
15869,9531,1499,65396.
23998,9532,3285,322697.
9397,9532,8501,334766.
6091,9533,1004,236757.
11710,9534,9519,185121.
13917,9534,1964,3018.
25174,9534,9535,31436.
25164,9535,9091,31325.
11712,9535,9534,254.
8574,9536,3376,747654.
11706,9536,8255,190.
25170,9536,9519,1015.
11375,9537,6686,92016.
24374,9538,7203,280701.
513,9538,1006,265946.
4353,9539,8787,82227.
25018,9539,9542,16.
12488,9540,2716,1.787334e6
9720,9541,289,1.980738e6
18369,9542,5440,33.
11377,9542,9539,82415.
1579,9543,10221,467662.
11459,9544,3662,1.056367e6
2397,9545,9538,274162.
6088,9545,1004,10376.
22352,9545,1006,3906.
16424,9546,1377,20668.
27750,9546,4738,10537.
16595,9546,1155,15.
14217,9547,7081,227509.
26382,9547,1004,16984.
16614,9547,1005,1956.
1148,9548,9549,2.204085e6
1146,9549,471,2.203913e6
2395,9550,6954,381402.
8654,9551,9812,660871.
1397,9552,23,71617.
1407,9552,10695,167087.
17780,9553,9566,360487.
3385,9554,9560,98608.
3490,9554,10018,107106.
22040,9555,9564,370440.
5615,9555,9556,366205.
5616,9556,2811,366163.
27018,9557,4297,159186.
15274,9557,2564,258226.
20740,9557,9311,415086.
21128,9558,6305,10843.
3949,9558,9865,72710.
21140,9559,10018,118570.
2442,9559,10020,126832.
20760,9560,9554,97316.
16947,9560,2850,88656.
14729,9561,9572,6.626793e6
27758,9562,2954,67623.
15468,9562,9879,76924.
18824,9563,2857,198600.
191,9563,9100,228880.
22042,9564,5682,5735.
5609,9564,9555,376632.
6602,9564,8268,374958.
17779,9565,9553,319145.
22032,9565,6373,314040.
17781,9566,9555,360185.
5618,9566,9556,130.
2984,9567,9582,3.167176e6
10998,9568,9344,89679.
10980,9568,9001,94893.
27910,9569,10798,111958.
4098,9569,9823,117052.
1424,9571,7769,170386.
1493,9571,9887,279544.
14734,9572,10380,6.626621e6
1426,9573,7771,366316.
704,9573,4367,103845.
15715,9574,7187,3.071782e6
11320,9575,9765,469198.
1431,9575,7774,444775.
21060,9576,5256,209484.
3805,9576,6689,216321.
3858,9576,5343,6.
15725,9578,9493,113519.
14477,9579,8788,5.20508e6
14363,9580,9622,549204.
9552,9581,9585,1.456991e6
3000,9582,3338,1.476282e6
10704,9582,9618,1.690722e6
28978,9583,9586,10039.
22750,9583,4828,488.
6746,9583,6413,641.
8543,9584,9520,685380.
14362,9584,9580,50293.
23970,9585,6184,1.427973e6
11568,9585,6161,654941.
1927,9585,1699,793279.
22672,9586,4736,30475.
6631,9586,4828,10703.
18859,9586,9583,10306.
1654,9587,3275,4589.
13796,9587,909,124833.
10093,9588,409,493461.
28392,9588,5995,541235.
6411,9589,8825,1.321895e6
19852,9591,6281,613303.
16055,9591,9647,145943.
19556,9592,9221,20650.
6077,9593,938,1.976361e6
14150,9593,9596,85171.
15729,9594,7226,41638.
14294,9595,7713,248230.
8503,9595,5115,171085.
14151,9596,8354,2.212933e6
25664,9597,10186,20652.
9446,9597,4470,10496.
19860,9598,7146,107439.
16499,9598,9604,201901.
21908,9598,4918,17728.
21476,9599,10650,227759.
4,9599,6859,19461.
4627,9599,6845,118044.
11868,9600,2115,1.718503e6
17535,9600,8750,246210.
6442,9601,3329,4.381015e6
6970,9602,1658,106266.
3505,9603,6796,1.034459e6
3502,9603,71,1.413926e6
8730,9604,7140,209994.
27688,9604,9598,132549.
2109,9605,2323,8742.
9812,9605,2303,503696.
15546,9606,9288,27130.
24866,9606,9955,34374.
10292,9607,7784,3.897338e6
4094,9608,3137,8452.
1738,9608,4898,45756.
6407,9609,9589,1.322067e6
13906,9611,3178,4.44046e6
13907,9612,7753,3.4014e6
14361,9613,9584,735845.
11341,9614,8091,41354.
10159,9614,412,66163.
4093,9615,9608,54380.
3887,9616,4598,28535.
4096,9616,9615,30298.
12747,9617,1186,1.68301e6
108,9618,9627,1.69055e6
6095,9619,3356,1.702107e6
24676,9619,3375,1.737432e6
484,9620,2123,56602.
16012,9621,5235,154686.
2865,9621,1462,10497.
25592,9622,4730,546.
14364,9622,9644,548914.
23052,9623,1752,1392.
7455,9623,3275,151164.
10294,9625,6482,3.739471e6
8585,9626,10065,64705.
8806,9626,1018,69961.
109,9627,9633,6.329181e6
16054,9628,9591,605803.
14160,9629,7532,20992.
25442,9629,4319,30969.
14706,9630,6987,24543.
8720,9631,3557,73797.
12019,9631,10261,112819.
6364,9633,9643,6.329009e6
28558,9635,6127,18888.
18125,9635,7995,10497.
28564,9635,10871,1772.
18379,9636,3978,14544.
28026,9636,4277,298935.
28406,9637,7988,342644.
17826,9637,1183,66334.
6035,9638,8473,815142.
28412,9638,9642,280642.
17832,9638,9335,281938.
15128,9639,1274,10555.
26938,9639,3339,89270.
27136,9639,4293,60506.
14360,9640,9613,26200.
2867,9641,9707,31620.
2264,9641,10263,361961.
7436,9642,7037,453283.
17834,9642,9638,857380.
28414,9642,3487,150831.
7355,9643,107,5.840759e6
11122,9643,10451,488078.
14365,9644,9640,26372.
8542,9644,1565,522370.
3662,9645,594,416832.
3841,9645,5799,31.
2263,9646,9641,383447.
10045,9646,10670,201280.
902,9647,220,125637.
16056,9647,9628,20134.
17530,9648,2706,757498.
5000,9648,9646,417874.
28378,9649,5016,664743.
2216,9649,945,3469.
